ADM3_PCODE,MNDWI,BRBA,NBAI,NDSI,VARI,SAVI,OSAVI,NDMI,NBAI,EVI,NDVI,SR,ARVI,UI
BF460311,0.04826235550505205,0.0577193978037699,0.0064999214142216636,0.04826235550505205,0.02124768310144711,0.01999376886342716,0.016493991226916388,0.023523998527250282,0.0064999214142216636,0.0386404988265125,0.018430036354522845,0.05041748402474418,0.0262084134068964,0.020437933351887986
BF460401,0.016760409781821677,0.015014886379678334,0.012454730443095684,0.016760409781821677,0.013210231245698896,0.012729069003234728,0.010919956084085487,0.013424664494105946,0.012454730443095684,0.03144977618512932,0.012684219562200763,0.03666588165227826,0.023555911449770862,0.012974244885444785
BF460402,0.01184780581299829,0.013705944349764706,0.017355173434175808,0.01184780581299829,0.013921158454263921,0.01764352304756133,0.015901058909845278,0.016108212234061888,0.017355173434175808,0.046589249953313164,0.019122552433133412,0.05355990562356467,0.015915672616249016,0.0171197507487793
BF460403,0.012590992952071977,0.015735435231445716,0.011420090820062616,0.012590992952071977,0.005124256517404436,0.008844886893229688,0.007866408999361483,0.012671005043294768,0.011420090820062616,0.020991418426038345,0.009360317201861678,0.025783619279798747,0.009649364787037273,0.011931655283627293
BF460404,0.016263301288897632,0.02035022593156416,0.022094848022878012,0.016263301288897632,0.005736223096513522,0.008299272932191022,0.007576224314882832,0.010884775115538089,0.022094848022878012,0.016358115999031496,0.009289433886280268,0.02626764405279537,0.01865191699346111,0.008499849413550066
BF460405,0.012170822064150828,0.011268715222830333,0.014140312764252582,0.012170822064150828,0.01224619173535659,0.008813138584715843,0.007853197588377527,0.010361778919382489,0.014140312764252582,0.02981550939683091,0.009446032114167386,0.026854854052699734,0.013225618211203846,0.016296249910122605
BF460406,0.013310322097995831,0.015728603094778578,0.021330223670724964,0.013310322097995831,0.009554869640621641,0.01139916718367426,0.010051430434566352,0.010895483244123818,0.021330223670724964,0.024773788824241708,0.011995092339370577,0.03285902972316701,0.017902857345131185,0.010046864696035064
BF460407,0.02387866916706134,0.025459068835737803,0.01767359933064521,0.02387866916706134,0.015433807334805039,0.01440899230680978,0.013310773084398587,0.02254645625114264,0.01767359933064521,0.05138822191863438,0.0162233642556637,0.045460735698051355,0.019486438850995966,0.02654440968217696
BF460501,0.023419797577060152,0.02696355840477487,0.017406313631785082,0.023419797577060152,0.013272529867279434,0.014970600735679995,0.01339103023289061,0.01978527317973802,0.017406313631785082,0.050890486701049197,0.01596780891761051,0.04372855322326759,0.02091271431920853,0.02139354182069371
BF460502,0.0037227995377242216,0.008024970752398365,0.011643389122849153,0.0037227995377242216,0.008210950858515025,0.012154043863146695,0.011421112636577628,0.009668047336826625,0.011643389122849153,0.030682681501150492,0.014070030573854296,0.037703679631407284,0.009140267237130547,0.008052231546517753
BF460503,0.007259409516363293,0.00607771381370202,0.005959738704082405,0.007259409516363293,0.006159323088033556,0.007985062007821212,0.006854107329682734,0.01105360854821976,0.005959738704082405,0.0229242822124909,0.00791403478550482,0.021548233972957333,0.00447446965791241,0.007937531759841094
BF460504,0.007304856583733138,0.005237460384511882,0.011507868993071884,0.007304856583733138,0.008909429087223903,0.009956154726301906,0.008592940060200286,0.01117556841988222,0.011507868993071884,0.031465508914074715,0.010027929514856707,0.02715901243123343,0.0066070910007399895,0.008659342283996948
BF460505,0.01165289287384714,0.011470384289719197,0.011714522962524936,0.01165289287384714,0.008550463050030245,0.010828315917430062,0.009307378087269178,0.010988875408174215,0.011714522962524936,0.025086773462714203,0.010801800774927674,0.02980174998466826,0.01343971913839357,0.011710131386748783
BF460506,0.01653963658534443,0.016715550888727188,0.01879719510743003,0.01653963658534443,0.01100212096834762,0.0074621457722303065,0.0061135396064792655,0.017019478773625415,0.01879719510743003,0.02676563808114562,0.0070252564422488475,0.019391207547478313,0.009360232284738241,0.01863162652953361
BF460601,0.03344217734043677,0.02759231992199357,0.01822264484373834,0.03344217734043677,0.026218103567646932,0.01487898885863604,0.014951761726304367,0.03824783366183006,0.01822264484373834,0.060373431128360334,0.01924813625994798,0.055678899220913985,0.002230579330340621,0.03890487019516827
BF460602,0.011157007965511686,0.018651172128197897,0.026808056161686168,0.011157007965511686,0.009076110171406662,0.011521475351717539,0.010717847806994741,0.01674259767540743,0.026808056161686168,0.031361286649190606,0.013226031742547807,0.03638636573489697,0.005163251113162522,0.019518467021365636
BF460603,0.018122745309133086,0.01921158291756082,0.01228555306694535,0.018122745309133086,0.009893141488080442,0.010480379028359228,0.00907602076780514,0.015785891958680073,0.01228555306694535,0.027216195276622616,0.010604782706653165,0.02819791457677022,0.014611523288002365,0.01839116481007115
BF460604,0.011223331221879563,0.018483760897034046,0.020900632406360847,0.011223331221879563,0.00921353859066231,0.013532870830229825,0.01242480684291664,0.005993343805443076,0.020900632406360847,0.03327456518927341,0.015083120555475994,0.041352685189087655,0.013898999489484837,0.013267607775754097
BF460605,0.08433246607252007,0.11090131099938444,0.016934397666302253,0.08433246607252007,0.03657239019343801,0.024428587093516096,0.019229845657540566,0.04339706595176506,0.016934397666302253,0.04983735806408365,0.020472766796218036,0.051922981753263334,0.03240694654610709,0.028679070603232902
BF460606,0.007368578901252691,0.006576100395764857,0.006240121991304935,0.007368578901252691,0.004732655329907881,0.0010902265021540875,8.912023193351696E-4,0.005350979434138881,0.006240121991304935,0.008692042586412315,0.001022530359063109,0.002763898818210036,0.007915527270355178,0.004161115726626826
BF460607,0.011387540510429825,0.012490482730956758,0.019785597823908714,0.011387540510429825,0.00902586403401854,0.011037516710816698,0.00994178704886312,0.015760439079229208,0.019785597823908714,0.03188771712819777,0.012009834575199684,0.032872216879712646,0.010153125182386981,0.021903612639364606
BF460608,0.012524597565511348,0.015430556830090897,0.019611028338890543,0.012524597565511348,0.010447735924920891,0.012393069861098682,0.01100788601934335,0.011772921346074487,0.019611028338890543,0.03217523644305992,0.013114889354312126,0.03625883875448741,0.01083295282565988,0.014252376728185827
BF470101,0.016210628746896348,0.017100670428817542,0.010603337693853939,0.016210628746896348,0.012283184662546931,0.013188283211267646,0.01203592900517777,0.02147656114550448,0.010603337693853939,0.04543643460435225,0.01455057219074689,0.04245710385098519,0.00873138591509409,0.02412016078880563
BF470102,0.012735255141865395,0.013149015229775688,0.005368422428075715,0.012735255141865395,0.0077575453531196735,0.021454271178628,0.01879368913978242,0.0316500426601082,0.005368422428075715,0.04469808118411936,0.02204977103919792,0.0676613021951217,0.022816797077949206,0.03198374416351746
BF470103,0.009965330529797515,0.014880679975136958,0.01399989448866143,0.009965330529797515,0.007260081861526997,0.018378153774959438,0.01619953343215386,0.013280943953705082,0.01399989448866143,0.03309305529171744,0.019149012784478857,0.06228893400804569,0.023294185461514478,0.020544338197397302
BF470104,0.02123765644539564,0.03151034647790393,0.015939052925309546,0.02123765644539564,0.0025370156234551383,0.005769756188283645,0.006042959317785646,0.013146447125219582,0.015939052925309546,0.0093216755651936,0.00795617800269187,0.023553711451220687,0.010129777164742223,0.01120471198363048
BF470105,0.02056232188330587,0.021412788796213625,0.014228435444123338,0.02056232188330587,0.013984632311652957,0.01094393840152438,0.010506875030850044,0.01749068406917882,0.014228435444123338,0.03497598225809457,0.013296234354780542,0.04235297968225649,0.01573001658121306,0.01854609998598154
BF470106,0.01747808231180214,0.018300267598018612,0.014061649149281787,0.01747808231180214,0.01324639684124438,0.017089552279213063,0.015169638287999783,0.022188389934746366,0.014061649149281787,0.05059967816310125,0.018026846943708257,0.057743370897474715,0.016802330097560474,0.024835062292258795
BF470107,0.01754284087851741,0.023667779650183123,0.01827959508699001,0.01754284087851741,0.010973358143736083,0.018901280445598054,0.017467044834921373,0.016840403306599305,0.01827959508699001,0.04392700860397631,0.021355802581644504,0.06862497846509244,0.021095715170616494,0.02105457076537906
BF470108,0.0087255086530854,0.01027799918797015,0.006424166274038634,0.0087255086530854,0.0061038963277541495,0.010126879148202244,0.008951301414462794,0.013501032484571818,0.006424166274038634,0.024976858899214017,0.01060700429297242,0.032238822126226516,0.010937571744409309,0.013545156402754313
BF470109,0.012192632076100319,0.017368565766964064,0.012816551370471963,0.012192632076100319,0.004999994156841901,0.012590091610902795,0.011432921319476376,0.008963415285333936,0.012816551370471963,0.025970499807738703,0.013786401204029013,0.04157877752875956,0.015568152112879352,0.014564263971120378
BF470201,0.0043815528251472695,0.005164531784990047,0.005769977267325848,0.0043815528251472695,0.005234399983280979,0.003976897992240934,0.0040167263215496836,0.0022169977963072533,0.005769977267325848,0.012806464819932046,0.005199338633094125,0.01619072216808594,0.010204098729926735,0.0019157233628079324
BF470202,0.010875626641285574,0.024162633527643834,0.014955261378978284,0.010875626641285574,0.010195264778589659,0.02053832895602355,0.018813339195350946,0.0066960112708610246,0.014955261378978284,0.04160099223661411,0.022799643074197032,0.07105702135403086,0.022123855762859294,0.011575750111099486
BF470203,0.015599407981734233,0.021368948989432004,0.01000007665032487,0.015599407981734233,0.0019179644543402693,0.012145120111206893,0.009569243236508903,0.02210342536151397,0.01000007665032487,0.029264254478443018,0.010317242005259682,0.03298140690751538,0.01007143848797188,0.02141653509273712
BF470204,0.012356916091197054,0.016373637283967676,0.010381313248935115,0.012356916091197054,0.010211428663458111,0.00992494147549432,0.009241305357469753,0.013086715143192436,0.010381313248935115,0.022721787721772645,0.011370373579049391,0.03694449994498319,0.012403561393226552,0.01959226678729597
BF470205,0.01130465575307776,0.01955003348716896,0.01486423213859604,0.01130465575307776,0.007398935166659037,0.016276818441090815,0.01526237568983044,0.010912859474410643,0.01486423213859604,0.03548477301150413,0.0188131707605704,0.058009489651821906,0.017645757973776183,0.012639735355902503
BF470206,0.007366086916302707,0.0060339448436532465,0.006119877042813211,0.007366086916302707,0.007204582353669995,0.014637032011038125,0.012125817812889997,0.014060054824759378,0.006119877042813211,0.03328989586016901,0.013626652356000319,0.044678196816831356,0.014181137913919816,0.013018053308739796
BF470207,0.010682108144997735,0.016648513542136225,0.004790314371954412,0.010682108144997735,0.008197423366813776,0.008900143636633802,0.00758050012138418,0.01464244809950917,0.004790314371954412,0.024790216205235974,0.008728492866949617,0.027055193005688562,0.006590778564646878,0.014171875681999365
BF470208,0.0038978498780389108,0.006679045697024716,0.0027081057513905415,0.0038978498780389108,0.0010742522201956958,1.4400216055921033E-4,2.115941493442588E-4,0.003964347226681158,0.0027081057513905415,0.008045149915854108,5.403176152166825E-4,0.001688447050853757,0.0030005354056380574,0.004530682283330221
BF480101,0.0035974366773398334,0.002774507219723362,0.005982900669289604,0.0035974366773398334,0.002464338547372157,0.0033084636474526676,0.003039362610863524,0.0042700519317531785,0.005982900669289604,0.011607983425511321,0.003704613911282429,0.010288921598859697,0.0073243487428073005,0.0038583472940472165
BF480102,0.010147788811159415,0.00628024866855172,0.010887409453544142,0.010147788811159415,0.013295739646455093,0.011998773335883199,0.011030583410009356,0.016315965330183837,0.010887409453544142,0.04924797326103913,0.01339563810644768,0.037792542728009276,0.004799516363344321,0.021395745924169353
BF480103,,,,,,,,,,,,,,
BF480104,0.006694408960224138,0.013607178218744078,0.013759532698952796,0.006694408960224138,0.004922765743066943,0.004441047688263778,0.00455196694363386,0.00563640102632775,0.013759532698952796,0.011882290740919496,0.005873315488448298,0.01627183861194688,0.0031415359190970567,0.008304826844663972
BF480105,0.013613412336290575,0.014413944851091846,0.014401177954268884,0.013613412336290575,0.011017232374665852,0.011369858380609379,0.010750236345308731,0.01761252694268788,0.014401177954268884,0.03701296501550845,0.013315822119722334,0.03872083163492649,0.00830101429985471,0.019197329040046344
BF480106,0.21477703858492425,0.505254877677604,0.07304132255510734,0.21477703858492425,0.005461677728274994,0.12728818920787935,0.11156996245830364,0.08723685509448079,0.07304132255510734,0.2519596918255207,0.13097161710849758,0.27709787784348683,0.10873633074861952,0.054058219246791675
BF480107,0.026226759263470338,0.030727560934062412,0.007264190341727784,0.026226759263470338,0.010465984707347548,0.007502518864865294,0.00653075305882878,0.021151842742723543,0.007264190341727784,0.026165804883766127,0.00764569629166145,0.020997975468973532,0.017128884822085643,0.02464418120470619
BF480108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF480109,0.04469790087187756,0.06135139264688779,0.004671109734247025,0.04469790087187756,0.01105995684444828,0.00842808150071139,0.006608499448248766,0.03266387425610085,0.004671109734247025,0.012714882527605796,0.007115991448514979,0.018638655635552778,0.011772230592952787,0.030532133069283676
BF480110,0.014738763345109018,0.016689073911874592,0.012889132754397578,0.014738763345109018,0.01235972864409705,0.010605559255816552,0.009113225353090917,0.01660906963880064,0.012889132754397578,0.04133023611323662,0.010584857910211702,0.028456627431151894,0.011057300337497265,0.019646608485075153
BF480111,0.023321714637850252,0.028773168429059595,0.012538293730722756,0.023321714637850252,0.010185607509121735,0.011601630692563132,0.010595727996454236,0.01506096159421842,0.012538293730722756,0.032389704559485616,0.012808443659842711,0.03568725756767817,0.017503071199130495,0.015569763947480181
BF480112,0.013085777827018403,0.007611294713029368,0.009419046421121843,0.013085777827018403,0.014111320334217173,0.01003809660396364,0.01008448979987088,0.01846654314609076,0.009419046421121843,0.04378366325360178,0.012954036356940066,0.037048229031376126,0.0013404347917830518,0.010582237414377874
BF480113,0.016496948652108576,0.017556902483426985,0.004718514360795053,0.016496948652108576,0.008763722993741316,0.012904978389865592,0.010513034046133771,0.008590933900408129,0.004718514360795053,0.02440853882886639,0.011684936476005702,0.03158210043004751,0.015256459359934249,0.007909706354100921
BF480202,,,,,,,,,,,,,,
BF480201,0.014536046621600508,0.02102101842913518,0.016476933796152587,0.014536046621600508,0.006286725007161985,0.011636641107203855,0.010541687443383898,0.013541664650985497,0.016476933796152587,0.023963031758318796,0.01268921028787776,0.03496157257332114,0.015312201751808167,0.0156491339991793
BF480203,0.01493815279127954,0.024793315057104064,0.018790952903947666,0.01493815279127954,0.00839826724877839,0.011209062124262792,0.010607760268155594,0.012062168090453474,0.018790952903947666,0.03389151464865987,0.013112161540972844,0.03671827301402331,0.007968135225598161,0.013823427254932566
BF480204,0.011665003384031153,0.017052393307261538,0.01987444926986914,0.011665003384031153,0.010909130717836965,0.007786796406276591,0.008013087627154997,0.009595639138234349,0.01987444926986914,0.03343950280929615,0.010432040549121672,0.030053161887425177,0.00644392293742383,0.014943756584914899
BF480205,0.01103217763366444,0.011965940917512853,0.004549140215570015,0.01103217763366444,0.005843274809158846,0.004237687118313333,0.003759159817046503,0.009055440922005343,0.004549140215570015,0.011447339383504493,0.004481808477978818,0.01258273803688264,0.00709429553265164,0.010904737666601726
BF480206,0.017239968518614014,0.01738346048122912,0.012254841634387293,0.017239968518614014,0.011614136906660877,0.00759565616121218,0.006817335948968178,0.014125471730180821,0.012254841634387293,0.030977996863638,0.008233798812719082,0.023328774470747764,0.013499519658756856,0.01731471995700844
BF480207,0.006118982789239322,0.006873868975590336,0.010192992239083147,0.006118982789239322,0.0029815914932505476,0.0038519921809971086,0.0036644086877195585,0.0065537676027751885,0.010192992239083147,0.010187359674102996,0.004548498916613788,0.012796079270822536,0.00790488454792663,0.010876113417873378
BF480208,0.014380973604656731,0.01908757930509704,0.014290553312724275,0.014380973604656731,0.009708869095909253,0.013424992903272669,0.012085972555571813,0.00768472622881083,0.014290553312724275,0.034897142435689414,0.01446105957461855,0.04032403537411062,0.016316032334065336,0.014592368021791044
BF480301,0.015830505943834113,0.020802554064682354,0.011225513950256083,0.015830505943834113,0.005505859129350397,0.005562221240755267,0.00526302211683213,0.012936304990235693,0.011225513950256083,0.016188415667328333,0.006508716347760163,0.01771901018349889,0.010792037416356277,0.013424975672711979
BF480302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF480303,0.0058256080805818,0.009679565134066682,0.00990699327562253,0.0058256080805818,0.006561746534175172,0.0033237999742080997,0.003146460447688249,0.005860809969783452,0.00990699327562253,0.013397817992511834,0.003916967813779176,0.010502243327480981,0.004236836298109116,0.006784803791653386
BF480304,0.012654475906877457,0.01180917617135565,0.003690383550252157,0.012654475906877457,0.007908908823219854,0.008361459181857,0.007231160368508896,0.01424731823135999,0.003690383550252157,0.03275666250512906,0.008409139637698647,0.02288259892496168,0.007783457475004126,0.017524714009507555
BF480305,0.0025815815320763794,0.008213465100260635,0.015434699639295462,0.0025815815320763794,0.005601928692658729,0.009430580862109893,0.008624038424966556,0.005143714351097356,0.015434699639295462,0.027611783415022847,0.010421025094408216,0.029312192513185616,0.0038246765493573425,0.014165477295876262
BF480306,0.020083097553872536,0.024390804767689938,0.011862634991944544,0.020083097553872536,0.006703111120941005,0.008800622088276384,0.007478602245301751,0.016702057184638512,0.011862634991944544,0.018972533385453023,0.008598290645282296,0.022694482139891618,0.015506843689342065,0.016229532904812848
BF480307,0.0075539711517756195,0.008656494673363229,0.003031286482964302,0.0075539711517756195,0.003057718720031415,0.0051608411948630235,0.004050398049653428,0.0014627350907553218,0.003031286482964302,0.007784084743817835,0.0043685825838410955,0.011333549123733366,0.006880437685825196,2.580350408287859E-5
BF480308,0.005603182072827714,0.0030015871573052283,0.007392011654787876,0.005603182072827714,0.005353572667880919,0.010481820510083251,0.008986022811966766,0.008512807259278046,0.007392011654787876,0.00764488296432448,0.01038317978229227,0.02814395613455684,0.0195258524824343,0.008183838431392136
BF480309,0.010929417671325459,0.01446450600178586,0.02054383749752649,0.010929417671325459,0.002212692058774147,0.007096533331828756,0.006947685216740943,0.006970441980196834,0.02054383749752649,0.005153618092078118,0.008742928234512335,0.023467591520854977,0.017705684781976313,0.004586084157624867
BF490101,0.010461182204183439,0.01449194158019198,0.012508913795027044,0.010461182204183439,0.007049615548066723,0.01402004602119054,0.011849160147354577,0.010434202338249602,0.012508913795027044,0.02496879273752287,0.013574438278737631,0.03508797964313737,0.015546372137511972,0.012880262224790167
BF490102,0.0019158868401879029,0.004340507974399883,0.014761817095448609,0.0019158868401879029,0.0016564479975625403,0.021117186766986092,0.01874354444637037,0.019415535707703237,0.014761817095448609,0.038845644021582984,0.022193445644241416,0.06007130130241486,0.01910861591143367,0.020133587892003833
BF490103,0.024344240031570194,0.032590632523634644,0.01783247071729477,0.024344240031570194,0.010436089396109755,0.016775523458777857,0.015013982746772481,0.019607072819902,0.01783247071729477,0.03597680831497799,0.0178984233942334,0.04813206910687058,0.01335887765054527,0.019252908790403363
BF490104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF490105,0.02370075466329431,0.035972617319767156,0.0227872609075593,0.02370075466329431,0.010832701642051858,0.019610380460673933,0.01708633341754732,0.012343500050575492,0.0227872609075593,0.04467907488793257,0.020043881355903376,0.05448896239129534,0.01462729586609271,0.015351118252103649
BF490106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF490107,0.009958866043223949,0.01538584277330418,0.024271098257617852,0.009958866043223949,0.010722777633594048,0.013630711529142343,0.012061713587350278,0.01731883992385879,0.024271098257617852,0.031079372256295108,0.014473138864176378,0.04001288716543073,0.012882011344713984,0.01613253768478587
BF490108,0.007400932030047242,0.005929761940863245,0.028204946887245494,0.007400932030047242,0.011962570536741287,0.009282424569974187,0.008465053005676383,0.011015182358087924,0.028204946887245494,0.025522079808785084,0.010547330060192024,0.02988156762111725,0.006936535282651429,0.019439684988289924
