ADM3_PCODE,inhabitants_100m,inhabitants_inside5km_events,exposed_to_conflict_indicator
BF500112,30168.45054125786,2346.264247894287,0.07777211642625054
BF500113,19145.006818532944,0.0,0.0
BF500114,15249.908903360367,0.0,0.0
BF500115,53850.877452373505,0.0,0.0
BF500201,19316.41242790222,0.0,0.0
BF500202,48025.84655427933,2163.696572780609,0.04505275238272325
BF500203,25920.642900943756,0.0,0.0
BF500204,19818.545569181442,1725.6520228385925,0.08707258647284612
BF500205,26609.994554519653,3679.9339442253113,0.1382914204167051
BF500206,49925.022960186005,18547.290187358856,0.3715028874828935
BF500207,69522.58814954758,48174.858609199524,0.6929382218275921
BF500208,44452.97466754913,9293.914613723755,0.2090729514330647
BF500209,17695.64119577408,0.0,0.0
BF500210,28045.222799301147,109.51613140106201,0.003904983468478311
BF500301,54497.98162269592,11845.264312267303,0.21735234883147106
BF500302,22712.891093730927,3904.8822162151337,0.17192360937674445
BF500303,81730.80217337608,35233.84736394882,0.4310963116354472
BF500304,9013.218476057053,0.0,0.0
BF500305,42177.00655078888,0.0,0.0
BF500306,34302.4024746418,2395.530894756317,0.06983565936896763
BF500307,62581.523951768875,0.0,0.0
BF500401,37859.46193289757,0.0,0.0
BF500402,28763.759400367737,0.0,0.0
BF500404,11348.291003704071,0.0,0.0
BF500405,22739.620298862457,0.0,0.0
BF500403,63505.05160331726,0.0,0.0
BF500406,124557.89235854149,21172.104248046875,0.1699780226459091
BF510101,24108.24224257469,1730.2237539291382,0.07176897164545644
BF510102,30197.260783433914,0.0,0.0
BF510103,13954.0625436306,0.0,0.0
BF510104,39324.5070168972,69.46912670135498,0.0017665606506269754
BF510105,75662.12794947624,24331.39966225624,0.32157963728569267
BF510106,37289.92286300659,13192.366198301315,0.35377831825414635
BF510107,29818.86086821556,0.0,0.0
BF510201,72396.54966259003,19622.15045118332,0.271037094207306
BF510202,71973.50789999962,21385.103641033173,0.29712465412615086
BF510203,59203.897445201874,29423.50107574463,0.4969858800761981
BF510204,7258.737626552582,0.0,0.0
BF510205,31644.192034482956,0.0,0.0
BF510301,50275.2346637249,0.0,0.0
BF510302,48636.286563158035,914.717248916626,0.018807300342076772
BF510303,63138.56627988815,0.0,0.0
BF510304,50822.00964951515,8836.184965133667,0.1738653198893713
BF510305,32272.614995241165,0.0,0.0
BF510306,40783.52151846886,24865.64116334915,0.6096982368746339
BF510307,36005.76754117012,9799.877738952637,0.272175221032218
BF520101,136870.4279613495,13281.801423311234,0.09703923353744352
BF520102,115073.1016793251,19984.13154745102,0.17366466407710915
BF520103,39226.61726975441,7734.656939983368,0.19717879027889454
BF520104,53411.092648267746,10355.839307785034,0.1938892989136574
BF520105,118687.80395674706,33888.16881990433,0.28552359796170856
BF520106,81459.67609643936,12811.612306118011,0.1572755124995889
BF520107,28861.33220911026,0.0,0.0
BF520201,53149.72984480858,3612.150734901428,0.06796178918403753
BF520202,43032.7436568737,3002.202736377716,0.06976554319464519
BF520203,201002.9967560768,111292.55876469612,0.5536860671771625
BF520204,91758.3036711216,26246.363783597946,0.286038023083662
BF520205,31953.50262737274,0.0,0.0
BF520206,32883.09734106064,6353.429500818253,0.19321262334022346
BF520301,25252.983443260193,8777.625472784042,0.34758766196897484
BF520302,34323.06545305252,19723.512336730957,0.5746430884417653
BF520303,78450.9461710453,15371.447558879852,0.1959370576024123
BF520401,55189.27751016617,35252.00773692131,0.6387474039758483
BF520402,16351.952962875366,6372.05757522583,0.3896817456417972
BF520403,105525.72342467308,50971.56790971756,0.48302505072237056
BF520501,71915.974796772,18001.02707386017,0.2503063766392576
BF520502,49079.88769340515,17922.640141010284,0.36517280261459406
BF520503,99621.78744101524,31700.512431144714,0.31820862931127564
BF520504,91306.82003736496,49727.40301942825,0.5446187152184098
BF520505,25932.64347743988,14239.106972694397,0.5490804277273822
BF520506,75220.01584744453,30291.39962387085,0.40270397822443355
BF520507,68488.00144195557,32209.566500663757,0.47029502719482574
BF520508,67505.30433130264,56657.91015100479,0.8393104914087789
BF530101,80101.91201019287,14434.6813018322,0.18020395443239112
BF530102,920267.6459970474,477198.7249479294,0.5185434118254989
BF530103,23781.42541360855,0.0,0.0
BF530104,23500.6708445549,11090.75701713562,0.4719336350223953
BF530105,30796.31450033188,0.0,0.0
BF530106,35275.375619888306,10306.915527820587,0.2921844302632892
BF530107,132016.53799152374,5532.4341340065,0.04190712935042817
BF530108,16760.825242996216,0.0,0.0
BF530109,26384.196572303772,5020.211151838303,0.1902734137869545
BF530110,54206.57523083687,0.0,0.0
BF530111,77909.16066884995,6971.472166061401,0.0894820596989023
BF530112,31595.994156599045,2630.133021593094,0.08324261007763771
BF530113,22128.069411993027,15.497918605804443,7.003737342492627E-4
BF530201,32852.40334177017,0.0,0.0
BF530202,21189.61007118225,0.0,0.0
BF530203,31993.20060825348,0.0,0.0
BF530204,29132.014103412628,5730.42932844162,0.19670556618913407
BF530205,28523.027868270874,12.717337131500244,4.4586210097445714E-4
BF530206,24386.759330034256,6690.29888010025,0.2743414485523958
BF530207,52611.012191295624,0.0,0.0
BF530208,41154.073832035065,0.0,0.0
BF530209,39804.08838558197,8453.14535522461,0.21236877160303333
BF530210,45426.28157544136,25087.84733438492,0.5522760495533948
BF530212,60660.61753368378,8585.760422229767,0.14153763630022798
BF530211,5473.314205169678,0.0,0.0
BF530213,32154.10126543045,1440.1135444641113,0.04478786493132084
BF530301,13305.612288475037,0.0,0.0
BF530302,29830.87173461914,8904.401677131653,0.29849619402164407
BF530303,23081.314859867096,0.0,0.0
BF530304,49374.48586654663,0.0,0.0
BF530305,125306.72259140015,46331.14643239975,0.3697419058949953
BF530306,39392.82688808441,0.0,0.0
BF530307,63439.60924196243,33.898261070251465,5.343390584415721E-4
BF540101,49418.12864637375,27054.370314121246,0.5474584136464761
BF540102,36454.54116153717,24013.144434928894,0.6587147628198631
BF540103,21541.891161441803,12104.698282241821,0.5619143737903675
BF540104,83970.45335149765,47047.75804519653,0.5602894371458984
BF540201,56271.43584346771,0.0,0.0
BF540202,26769.27871131897,187.7320237159729,0.007012965337635091
BF540204,61718.79365491867,16352.712989807129,0.26495516230012867
BF540205,24580.910514354706,0.0,0.0
BF540206,26331.53346824646,0.0,0.0
BF540207,32388.800587177277,5159.303514957428,0.15929282410661405
BF540208,17733.30704307556,0.0,0.0
BF540209,39478.49859762192,13000.268795967102,0.329299979932626
BF540210,91220.09790086746,48443.11575460434,0.531057484801753
BF540301,32539.054227352142,9944.081084728241,0.30560449038402915
BF540302,17014.032639026642,12832.16338634491,0.7542105777386723
BF540303,60628.184015750885,0.0,0.0
BF540304,24036.899477005005,0.0,0.0
BF540305,67102.08367156982,18750.042851924896,0.27942564263274905
BF540306,39814.619019031525,15065.18098783493,0.378383150687282
BF540307,167331.69011735916,118059.54311227798,0.7055420466348972
BF540308,49606.40623950958,10907.496740341187,0.21988080909706753
BF540309,43128.19232463837,15631.579217910767,0.3624445722242971
BF540310,75328.70304727554,18512.24714946747,0.24575289896932603
BF540311,38918.01507759094,11307.250119686127,0.29054025743971873
BF540312,33978.18467998505,15970.874093294144,0.4700331769843442
BF540313,21917.57241821289,0.0,0.0
BF540401,28653.806926727295,987.3510055541992,0.03445793461507664
BF540402,30014.599160194397,5055.570439815521,0.16843704667961248
BF540403,110944.30144548416,50670.0920753479,0.45671649120478874
BF540404,12403.427936553955,0.0,0.0
BF540405,41304.832032203674,0.0,0.0
BF550101,112789.25215697289,0.0,0.0
BF550102,24258.474234342575,8175.447417259216,0.3370140816888345
BF550103,42961.50662398338,436.5692563056946,0.010161870255778659
BF550104,73331.74344325066,1573.402360200882,0.021455951901900343
BF550105,19547.337110757828,0.0,0.0
BF550106,48544.21977972984,16140.557133674622,0.3324918436615657
BF550107,63564.98550033569,33954.873131752014,0.5341757394339797
BF550108,35565.89448785782,68.48729228973389,0.0019256451517932558
BF550201,53291.926784038544,20041.64124441147,0.37607274598324597
BF550202,13168.982504367828,8822.860711574554,0.669972847837578
BF550203,30035.354688167572,555.8917808532715,0.01850791464341405
BF550204,43513.70280838013,0.0,0.0
BF550205,19816.86253595352,0.0,0.0
BF550301,34578.209192276,0.0,0.0
BF550302,36170.31533265114,0.0,0.0
BF550303,34664.68335425854,19615.51435804367,0.5658645185816739
BF550304,25301.936948299408,1160.9627118110657,0.045884341352336516
BF550305,19182.16250872612,0.0,0.0
BF550306,80095.12490057945,40712.606013298035,0.508303171557992
BF550307,48048.77932882309,1231.047619342804,0.025620788634776695
BF560101,37746.39998793602,17229.83742761612,0.456463064904809
BF560102,167933.73969984055,110854.8666715622,0.6601107488566662
BF560103,31734.775433540344,23729.198326826096,0.7477348745233852
BF560104,28644.05639243126,16593.99164223671,0.5793170986292783
BF560105,24324.831401348114,14354.438175201416,0.5901146009343305
BF560201,64051.30705952644,3625.3627696037292,0.0566009178584674
BF560202,146000.66655635834,57209.268904685974,0.39184251862714875
BF560203,25688.366918087006,10977.525341272354,0.42733449643866434
BF560204,40758.268280506134,25355.473539352417,0.6220939850744207
BF560205,34472.85134792328,12300.169878005981,0.3568074411328604
BF560206,42493.33804321289,11621.239630699158,0.27348380159923263
BF560301,134908.63486647606,96902.82741355896,0.7182848415111989
BF560302,37765.659217596054,22909.590797662735,0.6066249410784422
BF560303,8541.539731025696,4594.064136624336,0.5378496478728744
BF560304,82213.01139640808,62279.78698515892,0.7575417312578815
BF560305,34629.738357543945,30104.46586751938,0.8693240923941675
BF560306,29941.916064977646,14068.150434017181,0.46984803522552004
BF560307,23338.15196144581,16830.14616894722,0.7211430535181323
BF560308,35485.62551307678,26171.070050239563,0.7375118705627799
BF560309,99047.27618765831,59315.30969643593,0.5988585651164716
BF560401,33510.50289726257,17814.20953655243,0.5316007817360344
BF560402,61349.42901182175,36724.278676986694,0.5986083207051544
BF560403,44458.17995619774,16792.193826198578,0.3777076309183828
BF560404,25398.062602758408,8288.8362262249,0.32635702793033805
BF560405,26014.748116970062,10287.968260288239,0.3954667642381339
BF560406,31241.909779071808,7889.014439105988,0.2525138346180951
BF570102,49839.15595912933,27166.61736035347,0.545085823336003
BF570103,8079.346889734268,0.0,0.0
BF570101,26711.834372997284,23.392306804656982,8.757282063827119E-4
BF570104,61862.615161418915,10021.904214382172,0.16200259540001483
BF570105,10987.267777442932,4004.6359524726868,0.3644796899092857
BF570201,58562.591691970825,0.0,0.0
BF570202,40688.24440741539,15566.846757411957,0.3825883122785931
BF570203,44746.78694963455,0.0,0.0
BF570204,13094.36375451088,0.0,0.0
BF570205,10975.530037641525,0.0,0.0
BF570206,26292.106002807617,0.0,0.0
BF570207,9074.834156513214,0.0,0.0
BF570208,26017.77365708351,3082.142189979553,0.11846294885190607
BF570301,40663.000579833984,9532.855008602142,0.23443560171823066
BF570302,16630.172463417053,5461.082630634308,0.3283840045945141
BF570303,11510.644575595856,3374.675736427307,0.2931786933619758
BF570304,19268.33179450035,0.0,0.0
BF570305,13071.761768341064,4397.772172451019,0.3364330111264826
BF570401,11763.126635551453,5311.799979686737,0.4515636143568322
BF570402,21287.964784145355,809.8053574562073,0.03804052504161066
BF570403,59356.1404504776,3524.129406929016,0.05937261722515955
BF570404,68129.02986097336,31269.320962905884,0.4589720567974508
BF570405,19555.274425029755,4349.147084712982,0.2224027640924484
BF570406,67876.91144323349,5991.551753520966,0.08827083652048301
BF570407,74510.92532205582,14431.20204114914,0.19367900718953213
BF570408,12465.844933748245,67.87218904495239,0.005444652119906043
BF570409,27295.533838510513,7072.62969326973,0.2591130745093233
BF570410,10306.403195858002,4444.972881317139,0.43128264990675996
ML010107,26871.992314338684,0.0,0.0
ML010102,18182.065280675888,0.0,0.0
ML010113,39680.93364953995,2001.449643611908,0.050438572370514585
ML010112,9664.97368478775,0.0,0.0
ML010110,10574.049715042114,0.0,0.0
ML010104,18537.711906671524,0.0,0.0
ML010103,41094.86380696297,0.0,0.0
ML010101,22114.410320281982,5142.272585630417,0.2325303958439371
ML010106,9666.153366565704,0.0,0.0
ML010108,15236.246097564697,0.0,0.0
ML010109,30636.0540163517,2325.0443906784058,0.07589242365996077
ML010105,15101.476457357407,0.0,0.0
ML010111,25325.199998021126,0.0,0.0
ML010212,22762.169912338257,0.0,0.0
ML010205,15215.676926374435,0.0,0.0
ML010202,34626.21493554115,0.0,0.0
ML010201,28631.363887786865,69.20208287239075,0.0024170026668519948
ML010215,5909.193610668182,0.0,0.0
ML010211,6020.184178709984,0.0,0.0
ML010210,16142.148363351822,0.0,0.0
ML010207,6979.593301534653,0.0,0.0
ML010203,14496.005962729454,924.0835998058319,0.06374746272743917
ML010214,19172.793097257614,0.0,0.0
ML010204,41881.073792696,18094.912940979004,0.43205465625226475
ML010208,12691.740242958069,0.0,0.0
ML010209,11269.454395771027,4002.1580109596252,0.3551332540518975
ML010213,20402.428921937943,0.0,0.0
ML010206,21176.894478797913,2698.749225139618,0.12743838469052096
ML010306,3153.435033798218,0.0,0.0
ML010325,29470.127190828323,0.0,0.0
ML010324,30886.569630384445,0.0,0.0
ML010316,28476.797931194305,0.0,0.0
ML010305,13397.130169391632,7909.69287276268,0.5904020318346926
ML010304,29619.19148159027,0.0,0.0
ML010302,13956.447011470795,0.0,0.0
ML010308,4907.979411363602,0.0,0.0
ML010319,23533.35626935959,0.0,0.0
ML010307,10175.990484952927,0.0,0.0
ML010313,19111.322105884552,0.0,0.0
ML010323,14486.556107759476,0.0,0.0
ML010317,24881.195198774338,7450.740833997726,0.2994526900526368
ML010312,206363.418541193,206249.5720999241,0.9994483206273974
ML010328,10584.189619064331,0.0,0.0
ML010322,18065.736045122147,0.0,0.0
ML010321,69503.5973739624,17394.923999786377,0.25027372189375197
ML010318,12553.244144201279,0.0,0.0
ML010310,7981.571249246597,0.0,0.0
ML010303,13845.902935385704,0.0,0.0
ML010315,8216.4091091156,0.0,0.0
ML010320,9912.949934005737,0.0,0.0
ML010314,35487.31025362015,24270.016884088516,0.6839069151940776
ML010311,17345.62156832218,0.0,0.0
ML010327,10527.957353830338,3152.083954334259,0.2994012844464507
ML010309,24656.018193364143,851.6722424030304,0.034542164745491925
ML010326,8792.333503723145,0.0,0.0
ML010301,19768.049714803696,7778.561939954758,0.393491621691422
