ADM3_PCODE,MNDWI,BRBA,NBAI,NDSI,VARI,SAVI,OSAVI,NDMI,NBAI,EVI,NDVI,SR,ARVI,UI
BF460309,-0.22206077261391483,0.6997989487696763,-0.5214317131181981,-0.22206077261391483,-0.07455608010213054,0.14365523428092655,0.12578739193436408,-0.0330439035743462,-0.5214317131181981,0.30649372892444104,0.1475505783520936,1.346180253291409,0.2680127182724637,-0.048020201487905124
BF460311,-0.20011855702739131,0.7145335118933741,-0.5575257247307982,-0.20011855702739131,-0.058660683063294035,0.15089071335569249,0.13331236719285297,0.005005691521397155,-0.5575257247307982,0.3440916633488555,0.15740488430243307,1.3736192659320623,0.2649985963158691,-0.10614178034782891
BF460401,-0.22559402693419245,0.6941542687220856,-0.5552413039831372,-0.22559402693419245,-0.07345481748916478,0.17096227019917667,0.1496492031078809,-0.009793811388509863,-0.5552413039831372,0.36202613645826237,0.17549939824557076,1.425710782677735,0.2948931933703194,-0.08382705262267821
BF460402,-0.19603816849689876,0.7200950590992425,-0.540894201504301,-0.19603816849689876,-0.0633444622602374,0.1551536877161886,0.13429765701860333,-0.006442237420739352,-0.540894201504301,0.3507709262465767,0.15623421838632107,1.3703260354728475,0.26077348498784714,-0.08662318479005543
BF460403,-0.1925036588729579,0.7344992700943751,-0.5359656392034369,-0.1925036588729579,-0.06998820385876793,0.14546183418023304,0.12761490631484954,-0.003241035110754513,-0.5359656392034369,0.34036482227866977,0.14990386747980222,1.3526750957809837,0.2524125879393201,-0.0827898259135647
BF460404,-0.21852112130968146,0.6998419324110406,-0.554390823535785,-0.21852112130968146,-0.07206094024316964,0.15534163993588174,0.13634350223847524,-0.017550777414391653,-0.554390823535785,0.34163000308098296,0.15993379308744127,1.380764734425482,0.2777294397664435,-0.07744860690732792
BF460405,-0.2157557225713349,0.700180442638898,-0.5539348779066914,-0.2157557225713349,-0.07012790028363493,0.1588851276964475,0.14012627682571827,-0.01610117943954292,-0.5539348779066914,0.36202613645826237,0.1652342429636975,1.395881698718295,0.2716177536982961,-0.08296339131113223
BF460406,-0.2115072074219863,0.7113051215416053,-0.539081130189882,-0.2115072074219863,-0.07376094125378682,0.1510895750089447,0.13245068972141427,-0.014551806786050326,-0.539081130189882,0.3312447987884492,0.15516788131813555,1.3673342380974667,0.26189858794458387,-0.08114310721209869
BF460407,-0.19473178989513348,0.7369133878372977,-0.5320221578111286,-0.19473178989513348,-0.0715085522580048,0.1392420645952754,0.12074791564052166,-0.010621572048184143,-0.5320221578111286,0.3196328092259475,0.14071054365014865,1.3275044110231924,0.24874698417766328,-0.08131021143606193
BF460501,-0.19940723312316366,0.7310619463118613,-0.5392325403960414,-0.19940723312316366,-0.0664847746126049,0.13752502676009698,0.12031379068260266,-0.0060107537981480535,-0.5392325403960414,0.31301852895550086,0.14104005711774747,1.3283972862447706,0.2502814941909194,-0.08288124881210668
BF460502,-0.20005509068883032,0.7304451737695064,-0.557817210171855,-0.20005509068883032,-0.06893546527304995,0.13846314701273588,0.12246223907824559,-0.011320292199833337,-0.557817210171855,0.30926415417014513,0.1447068356528489,1.3383794976621946,0.2563951401062721,-0.0833410171280196
BF460503,-0.20697521330544802,0.7219263784387455,-0.5593710276375571,-0.20697521330544802,-0.07415524587445677,0.13726664172922065,0.12196282691607767,-0.02070206573877003,-0.5593710276375571,0.2913618601986808,0.14460775247772498,1.338108634714881,0.2641286137806164,-0.07090123307713261
BF460504,-0.20058249704256897,0.7238774079754786,-0.5503337589295123,-0.20058249704256897,-0.07069104918771572,0.13689769671108967,0.12131161033684114,-0.00929326750602182,-0.5503337589295123,0.3055345698463644,0.14355179567754064,1.33522586644012,0.2599946028434493,-0.07365386998115385
BF460505,-0.21632463471432517,0.7153967647316146,-0.539187435326119,-0.21632463471432517,-0.08638602340826682,0.14104198715249,0.12391145592952,-0.021281787233145853,-0.539187435326119,0.2870679731062437,0.1457027251681334,1.3411054429427016,0.27458276787759817,-0.07435599584941349
BF460506,-0.20509256440706194,0.7231800320150613,-0.5389333593151003,-0.20509256440706194,-0.07659968892550033,0.14406428892435277,0.1256330357739545,-0.011749235494950744,-0.5389333593151003,0.30087856051384926,0.14693667210263237,1.3444918268021253,0.2704892602399322,-0.07823863831702382
BF460601,-0.21646260962341216,0.707922137313512,-0.5492090166695087,-0.21646260962341216,-0.07590303892816082,0.14386122005294377,0.12584801253304348,-0.02381032500165345,-0.5492090166695087,0.31422772652683334,0.14774542335418156,1.3467166440705003,0.27040649768558445,-0.07266479663394111
BF460602,-0.23003593528016075,0.7103043926787187,-0.5507389603415966,-0.23003593528016075,-0.10066130204560629,0.14706181402307728,0.12708901682977586,-0.020941025237572897,-0.5507389603415966,0.28074271509307164,0.14767946909386864,1.3465350504624487,0.2837856340882329,-0.0848718661661801
BF460603,-0.21366460120119649,0.7173459951746569,-0.5287998655151769,-0.21366460120119649,-0.08251155377636586,0.13856746166763623,0.1213634987238829,-0.022626970227670712,-0.5287998655151769,0.2915566156931484,0.1423877112550964,1.3320561356775278,0.26564274996730153,-0.06271040909697514
BF460604,-0.22802185851951842,0.7056418980471248,-0.5440506546683338,-0.22802185851951842,-0.09701810497133989,0.14890412390705685,0.12927058941175484,-0.02106549071748343,-0.5440506546683338,0.29382372773488674,0.15070384678905316,1.3548911559749444,0.2856923775821111,-0.07323453439696494
BF460605,-0.17283644778253845,0.7572895814431307,-0.5375518616299045,-0.17283644778253845,-0.05960019708594346,0.12794249552187956,0.11242511521410936,0.003136046191753781,-0.5375518616299045,0.31643236496823157,0.13221535672979462,1.3047192820364908,0.22697266205706343,-0.08555354259155286
BF460606,-0.23213182151888412,0.7056418980471248,-0.5386093283123341,-0.23213182151888412,-0.09553764497739346,0.13977466022483043,0.12115453377653582,-0.022783564665141656,-0.5386093283123341,0.2766423418363143,0.14108403201513361,1.3285164958479836,0.2905520391233823,-0.06733774414109454
BF460607,-0.20933579751718578,0.7201383037298148,-0.5346583876187244,-0.20933579751718578,-0.08371223441594078,0.13856746166763623,0.12147861566721399,-0.016117831772791233,-0.5346583876187244,0.2958663958029617,0.14361344352397476,1.335393970019648,0.2770611473119424,-0.07488821157247727
BF460608,-0.22221938652152662,0.7115676879845945,-0.5478098486768502,-0.22221938652152662,-0.08652455362435695,0.141447422719821,0.12347688782864018,-0.021128530690144514,-0.5478098486768502,0.2917301421600196,0.14452112340371145,1.3378718688618487,0.2760528539008188,-0.06660912779571693
BF470101,-0.1861335501942713,0.7257799245926476,-0.5604702633466898,-0.1861335501942713,-0.04968261436980088,0.17408319515296258,0.1520363304410555,0.019667029981984812,-0.5604702633466898,0.4279759823446903,0.17800707239417504,1.4331109585398667,0.26497793484998466,-0.12607105631820908
BF470102,-0.16788042751993662,0.7442081538874067,-0.5672329612587819,-0.16788042751993662,-0.03948683021701627,0.18686944478215284,0.16403569165647916,0.0369973069051739,-0.5672329612587819,0.4776477169736338,0.1927658377711451,1.4775958372200184,0.2726266367889392,-0.15031187213958136
BF470103,-0.19906152204323566,0.6914228756391386,-0.5777439934796806,-0.19906152204323566,-0.030299607778713374,0.202110774611254,0.17878362580881776,0.02775454723479736,-0.5777439934796806,0.4846388991270271,0.21077716258570905,1.53413852867277,0.2955180382778618,-0.13160214443108528
BF470104,-0.1562277998464799,0.7659809024574287,-0.5606389100186,-0.1562277998464799,-0.044470658677283385,0.17020842301259886,0.15010889653999412,0.04555573500145578,-0.5606389100186,0.4407237348054673,0.17700228205528393,1.430140395765165,0.26220356502287795,-0.1525927999295412
BF470105,-0.20916068668528418,0.6828681353205613,-0.5864279064520012,-0.20916068668528418,-0.036968608169440226,0.19424292690777292,0.17281211018595533,0.02164124623832575,-0.5864279064520012,0.451884587336661,0.20451118475921765,1.5141773984523346,0.297672504891499,-0.12529386272406778
BF470106,-0.21033524331945266,0.6800524067249626,-0.5903544707042181,-0.21033524331945266,-0.038027119834785766,0.2055612811439027,0.18186923144160408,0.029217005987481313,-0.5903544707042181,0.48211392188515134,0.2153299931134316,1.5488421660662752,0.3074716173794057,-0.14489724315754277
BF470107,-0.21304479519352057,0.6789084985235668,-0.5883641741877934,-0.21304479519352057,-0.04155129407995604,0.20197745889897262,0.17938620583190984,0.026326154989299827,-0.5883641741877934,0.465935148418232,0.21187137474688486,1.53765684422093,0.3053474097803892,-0.13468826608361487
BF470108,-0.215994904517526,0.6839357713366233,-0.5783768235438914,-0.215994904517526,-0.056607686999403134,0.1885151179671309,0.1673515233619553,-3.6674006377447133E-4,-0.5783768235438914,0.4207475470784758,0.1980954155126902,1.4940623095186334,0.2966037274648924,-0.10698677676654395
BF470109,-0.18780423448915906,0.7154854919263413,-0.561914993856914,-0.18780423448915906,-0.04300795321464039,0.1751600182700403,0.15517129404233096,0.018393332457477495,-0.561914993856914,0.44469405799767636,0.18309011771442335,1.448250466017544,0.26122129240094855,-0.12029184497740003
BF470201,-0.22337855218773509,0.6811174427423472,-0.5836444598954755,-0.22337855218773509,-0.05275497106704426,0.18987012411667983,0.16802186324808735,0.007468061487516232,-0.5836444598954755,0.4365605691881962,0.1982951766706156,1.4946837561663142,0.2990676220943928,-0.11633631990820115
BF470202,-0.210584590650038,0.6851553127711358,-0.5907728125805631,-0.210584590650038,-0.04289874392640357,0.209859588378448,0.18661367578073987,0.03605301634436623,-0.5907728125805631,0.4966154869033504,0.22139593242359382,1.5686996553016794,0.30963408234339956,-0.14121870832349448
BF470203,-0.18782007260553937,0.7211336137866563,-0.5732083289814204,-0.18782007260553937,-0.04610641016915816,0.1927696809386397,0.17014758803788974,0.048638720198367576,-0.5732083289814204,0.4669143918822353,0.20075386674346513,1.5023580556479939,0.28869931537172744,-0.1566630561386117
BF470204,-0.2037073064995127,0.6960653256055988,-0.5793329426910363,-0.2037073064995127,-0.04450753859556859,0.19450398588922044,0.17225820037160391,0.027634363751525556,-0.5793329426910363,0.46463032815085364,0.2037500120013651,1.5117739782037256,0.30250516615415535,-0.14114888939806
BF470205,-0.21171765529607345,0.688299434168992,-0.584663436508418,-0.21171765529607345,-0.056605353971923476,0.17543138153330495,0.15559656829211133,0.0021608023994581986,-0.584663436508418,0.3969088192254633,0.18424367402656883,1.4517125228706338,0.28453950346560075,-0.11822253614480015
BF470206,-0.1943282948917764,0.712187369980008,-0.5794112342517289,-0.1943282948917764,-0.04510093605716337,0.20054898394200396,0.1768653895665656,0.042273790516111076,-0.5794112342517289,0.46481365406499686,0.2088161103205991,1.5278573364409995,0.3150175164505011,-0.14786143799620693
BF470207,-0.19720719296040343,0.7178768300723449,-0.5663756881987929,-0.19720719296040343,-0.04295770339687137,0.19003340479633038,0.16854235999911193,0.022928854292679518,-0.5663756881987929,0.4721366913657605,0.1995682976496302,1.498651657758238,0.2819565397071088,-0.118656512663753
BF470208,-0.17561867408327186,0.7334805798264262,-0.5624703380851827,-0.17561867408327186,-0.03664448722292751,0.1929140647684185,0.16966858239323399,0.04549864587363465,-0.5624703380851827,0.4838666633632575,0.19944872160441032,1.4982784413364048,0.2759224457588486,-0.15453827654684935
BF480101,-0.21528839909367808,0.7023655744443632,-0.5352317398590577,-0.21528839909367808,-0.07618324072696595,0.14891800966891047,0.13037977129133835,-0.023407871162486927,-0.5352317398590577,0.3165652863474581,0.15180228398681034,1.3579407987569958,0.2729116800422861,-0.07574936358637907
BF480102,-0.20823897004070918,0.6993222038134908,-0.5453322420126222,-0.20823897004070918,-0.05712036441650692,0.15440829668471182,0.1341904612881815,-0.010285256898168801,-0.5453322420126222,0.36989588756213104,0.1565574575596021,1.3712344343139775,0.2654754182147,-0.08972358034325514
BF480103,-0.11156996828270953,0.8477129683246655,-0.5100938265805798,-0.11156996828270953,-0.049994974677960685,0.11528392974437389,0.10081970546500335,0.03608908224732233,-0.5100938265805798,0.2690054348578074,0.11815683639037745,1.2679769856279877,0.2265895123794497,-0.12340612063815272
BF480104,-0.20598003889388766,0.717843983335912,-0.5193935000117744,-0.20598003889388766,-0.07302407120221167,0.15274534542068519,0.13218752544326076,-0.006739983627429986,-0.5193935000117744,0.33988344141464466,0.15375831396746534,1.3633910182050615,0.27240778204844013,-0.0861061010668398
BF480105,-0.21616950349369002,0.6961934621247228,-0.5478382043244096,-0.21616950349369002,-0.06291879441758974,0.15969438039308997,0.1398404704281467,-0.018583916451540613,-0.5478382043244096,0.3572642038624892,0.16343099720190415,1.3907173147828138,0.2700368827471735,-0.08591805998166507
BF480106,-0.21636315901838926,0.7038306865255327,-0.5434547134735479,-0.21636315901838926,-0.0739797403504687,0.1436925883998368,0.1256030786543945,-0.009549943998165783,-0.5434547134735479,0.2949698019142308,0.14715035582379335,1.3450792453948441,0.27975539690048273,-0.09774000091559716
BF480107,-0.20229220209354085,0.7222071741356657,-0.53046623257321,-0.20229220209354085,-0.07930647085716827,0.14639862997013273,0.12786909172335353,-0.021007823844226337,-0.53046623257321,0.3062654591060673,0.14972106811644575,1.3521692999843729,0.2724250476770227,-0.07874169826901325
BF480108,-0.212924887184463,0.7086439476667274,-0.5348572493194351,-0.212924887184463,-0.07783517448478469,0.13955658399525367,0.12070345231313902,-0.031074071693648786,-0.5348572493194351,0.2935768641981024,0.1403402134539502,1.3265017525544858,0.26383918799126266,-0.06057152993959967
BF480109,-0.21026656384542605,0.7113672498638524,-0.5105592838750677,-0.21026656384542605,-0.07289607723886272,0.12934782258389393,0.11200533724033278,-0.03432395329061085,-0.5105592838750677,0.2875183297579362,0.13033757535164095,1.2997429155441362,0.2483293660245495,-0.06145936045609437
BF480110,-0.2024184790584368,0.728913146540735,-0.5178383744723766,-0.2024184790584368,-0.08012366353213965,0.14537082581799865,0.12405157534483731,-0.01447588018103374,-0.5178383744723766,0.308834560124742,0.14291470046989924,1.333490028468001,0.2699093664436213,-0.07849767547555692
BF480111,-0.18050521996121136,0.744215653579418,-0.5366395377481101,-0.18050521996121136,-0.05746596758045234,0.14302971025154412,0.12488447065465166,-0.0053835257894757635,-0.5366395377481101,0.3427723383827743,0.14619082793760552,1.3424437982657844,0.23977010776484092,-0.09142837388277406
BF480112,-0.17909728535528263,0.7325089231925273,-0.5325217880018901,-0.17909728535528263,-0.05742500561261918,0.1474968019041861,0.12875677257026782,-0.005570567154429612,-0.5325217880018901,0.3600231600805267,0.15070007158605264,1.3548806883040303,0.24633726880018883,-0.09899209225611508
BF480113,-0.21382369374998275,0.7052056086740115,-0.5276498774121331,-0.21382369374998275,-0.07158873308601178,0.12846163026773355,0.11240647293288414,-0.03448159245706712,-0.5276498774121331,0.2770172279887726,0.1317890612926921,1.3035876546059528,0.25489760391198046,-0.05750516674509178
BF480202,-0.17934452323875041,0.7565621535508994,-0.5105395039523921,-0.17934452323875041,-0.06935637397928493,0.13969868109136685,0.12067982970908728,0.0016381416103082487,-0.5105395039523921,0.320879091826817,0.14019397842375486,1.3261060632414352,0.25447021410432624,-0.0955965293117502
BF480201,-0.20119717030088682,0.718060472355785,-0.5197477801416919,-0.20119717030088682,-0.06955336678436466,0.14254462120494965,0.12368434361110792,-0.020484305099003414,-0.5197477801416919,0.32581898248220326,0.1441370844515905,1.336822829528096,0.2542295970529753,-0.08068921803029674
BF480203,-0.20383440196778177,0.7144879842924697,-0.533038728678147,-0.20383440196778177,-0.05865013660834164,0.15738932123882368,0.13742401964252982,-0.006724987545731762,-0.533038728678147,0.37295607616422216,0.16087112254323885,1.3834241124696087,0.26130895162931816,-0.10412011589216909
BF480204,-0.20687216686785756,0.7058962811310872,-0.5312743165046143,-0.20687216686785756,-0.06935637397928493,0.15195042732215314,0.13192459322686323,-0.013834316553899334,-0.5312743165046143,0.33641552732875396,0.15380569019220028,1.363523338338531,0.26829052980910295,-0.08815596746013711
BF480205,-0.22767531462460017,0.694384631062197,-0.5345980137639119,-0.22767531462460017,-0.07851793100820366,0.1571613042986281,0.13668467110768995,-0.02253857562816538,-0.5345980137639119,0.33371469432786216,0.15996013992836336,1.380839404250942,0.28683521419452235,-0.0710871324724754
BF480206,-0.20024317600193547,0.7092598510455937,-0.5343044099658576,-0.20024317600193547,-0.06081547078427468,0.15078627276654197,0.13188655765905075,-0.014626452179575675,-0.5343044099658576,0.3684813864649608,0.1545064262667624,1.365482201324243,0.25138447528657953,-0.07971934504702151
BF480207,-0.22047515664211642,0.694384631062197,-0.5401974641099614,-0.22047515664211642,-0.06770394735878596,0.1540167742949674,0.13480135212141484,-0.02253857562816538,-0.5401974641099614,0.3370491601924516,0.15807411552254744,1.375506011721346,0.2696431858384992,-0.08326667616060017
BF480208,-0.2209262515591767,0.6908451321739665,-0.5394357729726454,-0.2209262515591767,-0.06776855560493047,0.1565927989308941,0.13698980715732434,-0.023047261175743048,-0.5394357729726454,0.35422544851023013,0.16058421942201126,1.3826094842092183,0.2708416787752562,-0.07587401374428564
BF480301,-0.22743998212336816,0.7085042738702936,-0.5170706046054094,-0.22743998212336816,-0.09560838126920326,0.13854586244187383,0.11952373927563756,-0.03551620542647093,-0.5170706046054094,0.2708997764317412,0.13871939812756273,1.3221235862644176,0.2813918969090718,-0.05682539867149805
BF480302,-0.2198635197145133,0.7044074127196461,-0.539345374092839,-0.2198635197145133,-0.08022138624095797,0.15687883453422663,0.13665442009257775,-0.01412169258453806,-0.539345374092839,0.32363588716407826,0.15969778647483787,1.3800960747321793,0.2898996866469986,-0.08079683214508399
BF480303,-0.20583310475270317,0.7229093205020959,-0.513529945466792,-0.20583310475270317,-0.08426960888711796,0.13474994762734946,0.11673817141088201,-0.01997160667170871,-0.513529945466792,0.2851852647486923,0.13589061182397774,1.3145217808842884,0.2614219122668387,-0.06935056749212261
BF480304,-0.21841925008962018,0.7174382785519979,-0.5114966573362172,-0.21841925008962018,-0.09180156187383898,0.13283720408891023,0.11428666468913,-0.031123353342812788,-0.5114966573362172,0.27937515230330623,0.13242773250725287,1.3052834616070987,0.2652556261157121,-0.07168582696778217
BF480305,-0.2132464689043814,0.7252500355338439,-0.5248049833486904,-0.2132464689043814,-0.08719172633253781,0.1440416934367628,0.12391869423585436,-0.015361953990638602,-0.5248049833486904,0.2962855761767111,0.14353746982998578,1.335186805665608,0.28386460614707,-0.07546342549874321
BF480306,-0.1967924530798988,0.7403491229260158,-0.5170706046054094,-0.1967924530798988,-0.08766585790366879,0.12931795983436267,0.11111669671089995,-0.02099886904678794,-0.5170706046054094,0.2692601124913951,0.12859872726289417,1.2951538660460307,0.25890233892650577,-0.06638447551196834
BF480307,-0.20709779797614086,0.7251226183994172,-0.5081174723925044,-0.20709779797614086,-0.08261046146561739,0.11619100895137008,0.10087554302348453,-0.030748336599574665,-0.5081174723925044,0.24397083799495753,0.11760479798673579,1.2665581084720539,0.26091879300070436,-0.05267856709639541
BF480308,-0.2038568732881987,0.7254402490225172,-0.48974041407507696,-0.2038568732881987,-0.07854864845338494,0.13216182266902318,0.11312162049862041,-0.012139740358294609,-0.48974041407507696,0.30496119738784916,0.13056504904361163,1.3003446063445887,0.24624204760930923,-0.07849767547555692
