ADM2_PCODE,MNDWI,BRBA,NBAI,NDSI,VARI,SAVI,OSAVI,NDMI,NBAI,EVI,NDVI,SR,ARVI,UI
BF4902,-0.229693745,0.711149938,-0.511175673,-0.229693745,-0.102939323,0.130382958,0.111904935,-0.040818935,-0.511175673,0.256249052,0.129418246,1.298454984,0.277528974,-0.057056591
BF4903,-0.19396694,0.752187904,-0.506141074,-0.19396694,-0.090017452,0.127178662,0.109435817,-0.015436637,-0.506141074,0.276266209,0.126804917,1.291662863,0.251999398,-0.081295909
BF5001,-0.209039389,0.72301644,-0.532368697,-0.209039389,-0.080333585,0.145270268,0.126251572,-0.016151426,-0.532368697,0.311840736,0.147305148,1.349045455,0.270150906,-0.078879603
BF5002,-0.185942826,0.740772725,-0.539308701,-0.185942826,-0.06465772,0.142719156,0.125185129,-0.002410722,-0.539308701,0.339206775,0.147047204,1.346399506,0.248811122,-0.094962288
BF5003,-0.234388163,0.670386503,-0.574229467,-0.234388163,-0.065019551,0.175585081,0.15579162,-0.013490609,-0.574229467,0.380112551,0.184557927,1.453844453,0.29898094,-0.083959876
BF5004,-0.240191159,0.666963273,-0.571725769,-0.240191159,-0.070992039,0.171817181,0.152204913,-0.020469572,-0.571725769,0.365871086,0.18009961,1.44032932,0.299174589,-0.075715643
BF5101,-0.23297511,0.683932181,-0.556597416,-0.23297511,-0.078794758,0.160410463,0.141049364,-0.022583349,-0.556597416,0.337194923,0.165991077,1.399342684,0.290504395,-0.074289551
BF5102,-0.206158291,0.69992583,-0.563380039,-0.206158291,-0.051929507,0.167282753,0.148401161,-0.001105587,-0.563380039,0.386521559,0.175792838,1.427803257,0.27727702,-0.094092096
BF5103,-0.212870623,0.708453889,-0.547807008,-0.212870623,-0.068435075,0.153979561,0.135122188,-0.015529464,-0.547807008,0.341888158,0.15877233,1.381292162,0.274196884,-0.082995603
BF5201,-0.222258675,0.716031032,-0.510219698,-0.222258675,-0.095481362,0.131391821,0.113014518,-0.03654741,-0.510219698,0.266837726,0.130896929,1.30268914,0.271418993,-0.057828411
BF5202,-0.208532604,0.711457863,-0.534980893,-0.208532604,-0.069594481,0.152619099,0.133250174,-0.013286325,-0.534980893,0.344373938,0.156029001,1.371636033,0.26759328,-0.085225108
BF5203,-0.221743131,0.703897271,-0.535294401,-0.221743131,-0.083341596,0.154780078,0.134039484,-0.018480625,-0.535294401,0.332074266,0.155996265,1.370748506,0.279532029,-0.086847837
BF5204,-0.174442306,0.742954589,-0.561607363,-0.174442306,-0.040370195,0.155392945,0.139270575,0.01483422,-0.561607363,0.376094401,0.166246251,1.404068915,0.257976847,-0.095578332
BF5205,-0.211669113,0.701501476,-0.557382222,-0.211669113,-0.063329104,0.16191569,0.142992583,-0.007243491,-0.557382222,0.370662019,0.168842106,1.407277692,0.274966345,-0.088268737
BF5301,-0.186160193,0.727609462,-0.558030781,-0.186160193,-0.049984781,0.172999711,0.152822736,0.022906626,-0.558030781,0.422994839,0.180453074,1.442233231,0.271075401,-0.11938348
BF5302,-0.187221853,0.720903171,-0.567169376,-0.187221853,-0.044121459,0.185244619,0.163794519,0.032044142,-0.567169376,0.44731735,0.193531343,1.482261541,0.283660425,-0.133377576
BF5303,-0.169722363,0.748840713,-0.553323494,-0.169722363,-0.046312207,0.159645822,0.140853251,0.022779129,-0.553323494,0.416929404,0.166159239,1.400847614,0.247710664,-0.126101772
BF5401,-0.206267161,0.75058657,-0.499825057,-0.206267161,-0.108147214,0.120579099,0.103153491,-0.024125405,-0.499825057,0.2419177,0.119033109,1.27146197,0.262724851,-0.07305352
BF5402,-0.212269318,0.720418679,-0.535838195,-0.212269318,-0.084930764,0.148718899,0.129201574,-0.012904221,-0.535838195,0.314413222,0.150715744,1.356370487,0.277721498,-0.087069173
BF5403,-0.198843506,0.753815248,-0.507798658,-0.198843506,-0.099519939,0.116978323,0.100667755,-0.024740739,-0.507798658,0.246762968,0.116644103,1.26654083,0.249326784,-0.071888392
BF5404,-0.182147487,0.76256456,-0.512208118,-0.182147487,-0.080883771,0.131600135,0.113693934,-0.003775771,-0.512208118,0.300032777,0.132103086,1.305613891,0.24756487,-0.093234991
BF5501,-0.195997216,0.740173614,-0.50505968,-0.195997216,-0.080041256,0.131598719,0.113232438,-0.0193916,-0.50505968,0.293352853,0.131184513,1.303229049,0.249793235,-0.078031401
BF5502,-0.202117627,0.731984316,-0.523527766,-0.202117627,-0.082268897,0.149524192,0.129015201,-0.005404842,-0.523527766,0.329486077,0.149763333,1.352933139,0.267998128,-0.098098344
BF5503,-0.200265194,0.744533718,-0.516744489,-0.200265194,-0.087560762,0.131042659,0.11311404,-0.018838334,-0.516744489,0.282084593,0.131342582,1.306238946,0.258343245,-0.081673427
BF5601,-0.213734549,0.75454997,-0.476870813,-0.213734549,-0.121711061,0.105728727,0.089605365,-0.038311752,-0.476870813,0.194942693,0.102731754,1.229909663,0.270306289,-0.050544716
BF5602,-0.247427866,0.69592771,-0.510759591,-0.247427866,-0.114037704,0.12418731,0.106330865,-0.058295548,-0.510759591,0.22868565,0.122768755,1.280769979,0.287648718,-0.040734464
BF5603,-0.200684431,0.764106213,-0.482581031,-0.200684431,-0.111208597,0.108797798,0.092695522,-0.028054992,-0.482581031,0.210637942,0.106659537,1.240197243,0.261681986,-0.059845743
BF5604,-0.21867421,0.725582341,-0.516390039,-0.21867421,-0.10132533,0.128047411,0.110235892,-0.032259912,-0.516390039,0.258184749,0.127766308,1.293732593,0.270355818,-0.066726149
BF5701,-0.158274095,0.752859887,-0.572928359,-0.158274095,-0.030409748,0.174233233,0.155461685,0.044517833,-0.572928359,0.464607124,0.184922634,1.455475694,0.255969357,-0.146153955
BF5702,-0.150773128,0.777866302,-0.546189778,-0.150773128,-0.045484818,0.147332022,0.130287977,0.029173103,-0.546189778,0.380412065,0.153957337,1.364581114,0.237943416,-0.123531745
BF5703,-0.189746445,0.702279845,-0.586954603,-0.189746445,-0.026258468,0.192203169,0.172468939,0.032065121,-0.586954603,0.472329472,0.206029502,1.520008456,0.288572903,-0.130249568
BF5704,-0.19234056,0.700147776,-0.593416084,-0.19234056,-0.027780499,0.197098942,0.176761998,0.035539635,-0.593416084,0.483672337,0.211084904,1.538038327,0.293409822,-0.140902654
