ADM3_PCODE,Pf_Parasite_Rate_min,Pf_Parasite_Rate_max,Pf_Parasite_Rate_mean,Pf_Parasite_Rate_median,Pf_Parasite_Rate_stdDev,Pf_Mortality_Rate_min,Pf_Mortality_Rate_max,Pf_Mortality_Rate_mean,Pf_Mortality_Rate_median,Pf_Mortality_Rate_stdDev
BF130001,0.2609978914260864,0.3289552927017212,0.3030491244013554,0.29915377497673035,0.013843087540091137,8.297960157506168E-4,0.001880280440673232,0.0012221141165521235,0.0012023726012557745,3.172131389153056E-4
BF130002,0.2183464914560318,0.3289552927017212,0.2816495271309047,0.287983238697052,0.029748394637293556,3.0622066697105765E-4,0.002030682750046253,0.0011852052729477457,0.0011078884126618505,3.4780327238198393E-4
BF130003,0.20999577641487122,0.31688639521598816,0.2524209897877745,0.25239720940589905,0.024591013445806553,5.839036894030869E-4,0.002061542123556137,0.0014272012057530523,0.0014027408324182034,3.887946485399169E-4
BF130004,0.12334440648555756,0.30363309383392334,0.18807501594914838,0.19781596958637238,0.052386548402537925,1.6295493696816266E-4,0.0011808528797701001,3.677590044825366E-4,2.6183974114246666E-4,2.8300683004244513E-4
BF130005,0.17726127803325653,0.32446449995040894,0.26776972105082836,0.27139773964881897,0.038543299068657916,2.299202315043658E-4,0.0010453449795022607,6.922690628146355E-4,6.364182918332517E-4,1.8540908054003066E-4
BF130006,0.14633825421333313,0.31688639521598816,0.24300648409997103,0.24696649610996246,0.03286065204557646,1.7370222485624254E-4,0.0021868792828172445,0.0011349721563994274,0.001236496726050973,4.4120861674935884E-4
BF130007,0.22675751149654388,0.34522297978401184,0.2839328118161386,0.28082388639450073,0.025673012219340825,4.219190450385213E-4,0.0018268490675836802,9.214244215222345E-4,9.193408186547458E-4,3.11711946164038E-4
BF460101,0.14216069877147675,0.22180895507335663,0.18596893750399182,0.18707561492919922,0.0166067196803958,0.0010105655528604984,0.0033275296445935965,0.00221881794978559,0.00225995690561831,6.85518921056715E-4
BF460102,0.13925346732139587,0.17911508679389954,0.14793056120242687,0.14328794181346893,0.012553672096542547,0.0014046592405065894,0.0029823072254657745,0.0021214446862511515,0.0020793790463358164,4.674149697065047E-4
BF460103,0.15075339376926422,0.24997185170650482,0.20578809253574412,0.207672581076622,0.019970300838548543,0.001013880711980164,0.0034920561593025923,0.0020509890578470076,0.002015146892517805,7.114607988170959E-4
BF460104,0.19349068403244019,0.35619214177131653,0.25351268499668317,0.24663406610488892,0.04687565520086863,0.0011606160551309586,0.002756232861429453,0.0020230775960158416,0.0020005018450319767,3.4495673144318255E-4
BF460105,0.12645378708839417,0.24237976968288422,0.18366668411587495,0.19069384038448334,0.030016978612092394,0.0013665263541042805,0.003664641175419092,0.0027933922385331785,0.002907987218350172,5.380221280577518E-4
BF460106,0.16373322904109955,0.21965500712394714,0.19021635953036412,0.18569152057170868,0.014913806007729447,9.94753441773355E-4,0.002850382821634412,0.0018011696458832185,0.0018321586539968848,5.181754681838056E-4
BF460107,0.14328794181346893,0.22966034710407257,0.174215768592301,0.17121779918670654,0.02262543689364099,0.0012403957080096006,0.0033911739010363817,0.0026671307504538603,0.0026607366744428873,5.989344764926642E-4
BF460108,0.20663610100746155,0.25018152594566345,0.22877949094918673,0.23224680125713348,0.012656011621288958,0.0016647928860038519,0.002500975737348199,0.002136347450648379,0.002154751680791378,2.323181436861525E-4
BF460109,0.15075339376926422,0.22833295166492462,0.20708360514596885,0.21182024478912354,0.018760087681475086,0.0015038427663967013,0.0034980669151991606,0.002769088446266226,0.002740239491686225,5.458521158145138E-4
BF460110,0.13925346732139587,0.19651533663272858,0.1757489531911589,0.17706049978733063,0.013013275821461398,9.80771379545331E-4,0.002754408400505781,0.0018562112163563068,0.0019550786819308996,5.139578775928121E-4
BF460201,0.1406124234199524,0.22160762548446655,0.1827016832904177,0.18564066290855408,0.018064763580724112,0.0018013898516073823,0.0033243170473724604,0.0025799072751552846,0.002609545597806573,3.677630359363022E-4
BF460202,0.14996495842933655,0.20837652683258057,0.18293626674481228,0.18350820243358612,0.012474893762969601,0.0013135976623743773,0.004208253230899572,0.003380363713204763,0.00335377873852849,6.853457598653711E-4
BF460203,0.15849551558494568,0.22160762548446655,0.18759223401877548,0.18603651225566864,0.016246557898085684,0.0019082045182585716,0.004215649329125881,0.0030552138389967425,0.003143948968499899,6.215770466047348E-4
BF460204,0.13711979985237122,0.19024358689785004,0.1629168337122866,0.1654818207025528,0.011865325961508676,0.0012986166402697563,0.003837904194369912,0.0028719597480551047,0.0028606117703020573,5.474613868682317E-4
BF460205,0.13272090256214142,0.20023959875106812,0.16267375164347941,0.16102208197116852,0.015163287818136669,9.590627159923315E-4,0.004215649329125881,0.003063022110383953,0.0032159207621589303,7.409219887427304E-4
BF460206,0.1659182608127594,0.2349659502506256,0.19272321607505993,0.19432534277439117,0.01645953864088051,0.002226766664534807,0.0038574058562517166,0.0028848075970701187,0.002836687723174691,4.4503510919934665E-4
BF460301,0.11537032574415207,0.3070656359195709,0.24350148416768286,0.2485771688825286,0.04209144044293469,0.0013018236495554447,0.004600598011165857,0.0027370678410491675,0.002585942856967449,7.923047315605597E-4
BF460302,0.1862521916627884,0.273461252450943,0.2272756665216155,0.2317146360874176,0.019332949310655333,0.0017818239284679294,0.004700117278844118,0.002770651329188841,0.002785478485748172,8.016834659955175E-4
BF460303,0.1433047652244568,0.21479322016239166,0.18326257867365217,0.18290910124778748,0.017023682487455855,0.0023566391319036484,0.004721441306173801,0.003523984661190862,0.003545456798747182,5.563332100974988E-4
BF460304,0.2264498472213745,0.3028393089771271,0.25232747034738834,0.2524065673351288,0.020340417333547238,0.0016028555110096931,0.004734531510621309,0.00227347052958564,0.0020325705409049988,7.413744073072891E-4
BF460305,0.14199119806289673,0.2319004088640213,0.1807672992509918,0.18288010358810425,0.019364606975070742,0.0017165926983579993,0.004523575305938721,0.003129655976405096,0.0031408104114234447,6.445195566310539E-4
BF460306,0.18750955164432526,0.2417837381362915,0.2159224403811821,0.21616515517234802,0.015223733949722302,0.0019403331680223346,0.004752779379487038,0.0033556410723448995,0.003136775456368923,8.398964569800942E-4
BF460307,0.23763833940029144,0.3070656359195709,0.28815740954528735,0.2984873950481415,0.026169948657504768,0.0014261206379160285,0.0018978746375069022,0.0017521961559708735,0.0018342452822253108,1.5915271957626172E-4
BF460308,0.2398761808872223,0.26110732555389404,0.2547161973267793,0.258492112159729,0.009452534886925294,0.0016184637788683176,0.0019762038718909025,0.001716388294697931,0.0016673380741849542,1.371727005083006E-4
BF460309,0.12899887561798096,0.2429126799106598,0.18605289333428476,0.1873946487903595,0.01936666810413785,0.0013879293110221624,0.0045937723480165005,0.003314539868748617,0.0032961496617645025,6.769673813482744E-4
BF460311,0.11537032574415207,0.21532385051250458,0.17480449971773768,0.1768934279680252,0.0259414213291826,0.0013018236495554447,0.004180051852017641,0.0031283757287934918,0.003167486749589443,6.478060217597732E-4
BF460401,0.13925346732139587,0.19281132519245148,0.1762765249775606,0.17742538452148438,0.011100505790126414,0.0010570648591965437,0.0034008300863206387,0.002279395451163104,0.002386734588071704,6.519974811966537E-4
BF460402,0.13591477274894714,0.20465224981307983,0.15291210042357042,0.15165902481925106,0.012805411263122147,0.0017419805517420173,0.00400073966011405,0.0030384374854472928,0.003056741460606876,5.158875519481235E-4
BF460403,0.12499183416366577,0.16934247314929962,0.14431983819731617,0.14238011837005615,0.010457973677781616,0.0012537282891571522,0.003962852992117405,0.002808848284212099,0.002955112373456359,6.965190613800858E-4
BF460404,0.14267675578594208,0.18158046901226044,0.15986917445445167,0.15957291424274445,0.00975421935396016,0.0021559770684689283,0.003568192245438695,0.002810027582592511,0.002836854662746191,4.3028467518319436E-4
BF460405,0.13853010535240173,0.19175207614898682,0.1696550453218407,0.17083649337291718,0.010993915637744028,0.001087272772565484,0.003635464236140251,0.002716571740143734,0.002717663999646902,6.226161162004616E-4
BF460406,0.11389634758234024,0.2120475322008133,0.14912882263893162,0.15055350959300995,0.01870095924850798,0.0019401365425437689,0.003664641175419092,0.002781054508354564,0.002688892580074619,4.8763016164874183E-4
BF460407,0.12195832282304764,0.25792282819747925,0.17401943433249614,0.1721922862179139,0.03194971956013003,0.0017394539900124073,0.003962852992117405,0.0026938005438004765,0.002613410819321871,4.998637319784616E-4
BF460501,0.12499183416366577,0.19076302647590637,0.1531410973294888,0.15182449773002527,0.010252395103926079,0.0013315468095242977,0.00398097513243556,0.002898246779497357,0.00292489200162922,5.587303238543597E-4
BF460502,0.1573837548494339,0.2244865596294403,0.1981587943333357,0.19734759628772736,0.01690927340940038,0.0012585880467668176,0.003137117251753807,0.0018724692395021573,0.0018494026735424995,5.087844982856904E-4
BF460503,0.14192819595336914,0.17257121205329895,0.15819550129971952,0.15860071778297424,0.00727344142950911,0.002078391145914793,0.0034948980901390314,0.0025196376553796164,0.0025297612883150578,3.9644501312018977E-4
BF460504,0.1518000066280365,0.19908560812473297,0.17578501520423698,0.17387813329696655,0.014939029422271006,0.0013027363456785679,0.003137117251753807,0.0024513371393458014,0.0024727489799261093,3.782253715992176E-4
BF460505,0.1454324573278427,0.22118331491947174,0.1783122565211921,0.17516179382801056,0.019225813440943457,0.0012253883760422468,0.003374421503394842,0.0022980393211768603,0.0023219683207571507,5.370081612466231E-4
