ADM3_PCODE,UI_max,MNDWI_max,NDSI_min,UI_median,OSAVI_mean,BRBA_mean,VARI_min,VARI_median,BRBA_min,MNDWI_mean,NBAI_max,NBAI_mean,SR_median,ARVI_max,MNDWI_min,BRBA_max,UI_min,SR_min,SAVI_median,SR_mean,NDSI_max,OSAVI_median,BRBA_stdDev,VARI_mean,NDVI_stdDev,NDMI_max,NBAI_median,NDVI_median,NDVI_max,NDMI_median,NDMI_min,BRBA_median,NDMI_stdDev,NBAI_stdDev,MNDWI_stdDev,NDVI_min,EVI_min,SAVI_stdDev,SAVI_max,OSAVI_stdDev,UI_stdDev,NDSI_stdDev,NDSI_mean,SR_max,ARVI_mean,NDSI_median,NDVI_mean,EVI_median,SR_stdDev,EVI_max,UI_mean,OSAVI_min,EVI_mean,EVI_stdDev,ARVI_stdDev,ARVI_min,SAVI_mean,MNDWI_median,OSAVI_max,VARI_stdDev,NDMI_mean,NBAI_min,SAVI_min,ARVI_median,VARI_max
BF130001,0.12520862003337915,0.36164002374025833,-0.6136717347060937,-0.12304291109809358,0.23503783952849408,0.47651257385808743,-0.40150378987475166,-0.21289696027207422,0.2736926617780871,-0.4829305792666165,-0.6499995468102503,-0.8479490916618828,1.8905785308259193,0.8495858626552587,-0.6136717347060937,2.760067062947722,-0.6751130434782608,0.6992025024921795,0.22461183825947395,1.973583591305171,0.36164002374025833,0.2324075703124194,0.0694558332071565,-0.20513962736133362,0.07330853961431198,0.5338275222345195,-0.8505898097947115,0.3105749702412466,0.7042061309705674,-0.044947151228322345,-0.32425105219108025,0.4765580541447251,0.05757022729247264,0.030753759042219275,0.04846716684305934,-0.17702274865217535,-0.12218280015806068,0.04498023457393199,0.461874706347245,0.050080071781579305,0.07180920550231083,0.04846716684305934,-0.4829305792666165,5.761465362897675,0.6254349623864849,-0.48633630948774687,0.3186959973315528,0.2909989699628495,0.36164860955963474,0.7150549142285084,-0.12878076795481483,-0.1074584159692503,0.2996212967051724,0.07093603237389663,0.04899884827494382,0.136785335047225,0.22668581097461238,-0.48633630948774687,0.4958565883304669,0.05241913515353891,-0.04173805911265157,-0.9443526075278488,-0.08783790566246079,0.623043953619379,0.17079894097492596
BF130002,0.14408627172408725,0.4027403414195867,-0.6218634536913478,-0.09180982399800168,0.208612583602863,0.49066397266695927,-0.4333776007082779,-0.21288744668584744,0.2544716452357401,-0.4727036833140499,-0.5892802106360753,-0.836141021011753,1.7655574100851272,0.8576975220573099,-0.6218634536913478,2.647311019180143,-0.6375297825365109,0.7204498920923026,0.20115852272223483,1.8245088415115713,0.4027403414195867,0.20897361030289324,0.09716967511550395,-0.2059297341589971,0.08286198262496916,0.42620085961238724,-0.8388824901490123,0.2753853487282555,0.7279107384544286,-0.07617476769186114,-0.2929111961893931,0.49214442980642586,0.061070352468809215,0.03422894703211953,0.05814442160740612,-0.1624866316610513,-0.11500893002480374,0.05244879194993997,0.5029466624862498,0.057538606605451174,0.07973397894444752,0.05814442160740612,-0.4727036833140499,6.350528972144038,0.5959361272078039,-0.48047523970112527,0.28159454111650234,0.26366240264088003,0.36330576677583776,0.7798760325383157,-0.09869813004671868,-0.10727804587998575,0.2655836020429876,0.07912250782009549,0.05652862133199639,0.20866246151362436,0.20215747056778607,-0.48047523970112527,0.5250168498656171,0.048931919024237616,-0.06919790094183158,-0.9486833508614142,-0.09344680772349326,0.5957008145054719,0.2429547220745225
BF130003,0.2309499553676609,0.6721771217712177,-0.6190790053889463,-0.07226477009757495,0.19947500385517783,0.5074918365872805,-0.4178787502071937,-0.22461941891384035,0.2590025849006149,-0.468051116066014,-0.5276004780528903,-0.8286578640401331,1.671504524849653,0.8724362438559922,-0.6190790053889463,6.194187286091006,-0.6793474187876516,0.537559864050672,0.18942489055107564,1.7621388054042055,0.6721771217712177,0.19334664374108895,0.1691347579803667,-0.21309219948828306,0.0770047230341004,0.6137901277183293,-0.8271444153156481,0.25383107650440495,0.7615559754558628,-0.0879145933341849,-0.2997633468372708,0.4843964085432836,0.0754076002260777,0.031734037522107926,0.0870723901989658,-0.30076236168849924,-0.22517270865463865,0.04897966160273607,0.5079771210064187,0.0535325277932665,0.08661419823125063,0.0870723901989658,-0.468051116066014,7.387712813620073,0.5962298780031206,-0.48048676266120066,0.26689910965404057,0.23821725559012927,0.33894161125924427,0.8003465121705814,-0.0855718442393687,-0.21662344288082988,0.24995509360340776,0.07200799666465667,0.056205509071528194,0.08591226730870866,0.19503439388565924,-0.48048676266120066,0.5335569370962385,0.048626795612304395,-0.07411927887294563,-0.9475904245955599,-0.20595667918563113,0.591777050253406,0.24115572264346208
BF130004,0.2938324424274683,0.3633734206119653,-0.596778456551552,-0.00976173471930408,0.14625122470294333,0.5681660690184709,-0.47960477850432515,-0.2128974722236417,0.2740790441972209,-0.4179913895953343,-0.5272939482466422,-0.8051284560559695,1.4214917405661205,0.8628895685362586,-0.596778456551552,2.726890612719134,-0.6421570341363356,0.6005663297694026,0.13084942867135116,1.5273830031912665,0.3633734206119653,0.13474926529822492,0.12480734687576181,-0.2101226530660352,0.08643967462296864,0.43188371078276205,-0.7997955730391105,0.17570698525317674,0.7591956080677885,-0.10353026764570458,-0.3007684692323743,0.5546242952148687,0.07234447140017014,0.035029550989306976,0.0760146889921561,-0.24955771141839825,-0.17538321318064176,0.05715292750662073,0.5191767778442788,0.061191034718274764,0.0972962342969018,0.0760146889921561,-0.4179913895953343,7.30549635723844,0.5420074573530171,-0.427729257024414,0.19696677468808876,0.1620945082268389,0.3586941792495525,0.8216663760422116,-0.03633708707857523,-0.1589127159117028,0.1805246353071932,0.08076160394378448,0.0643878646471563,0.07883884677027234,0.1420845654978375,-0.427729257024414,0.5493825028068055,0.04679682841130023,-0.08746301939652236,-0.9484440390555889,-0.13453133483130228,0.5331853629214114,0.18478053044167053
BF130005,0.2797494446013774,0.3104963934389929,-0.6093620787678312,-0.09962780513904468,0.19110380174278213,0.5453449340132597,-0.3915977223397783,-0.22559229158916008,0.301525269616846,-0.4389872935281911,-0.5363323504909197,-0.8067975210513293,1.6483508453054625,0.8306644005426222,-0.6093620787678312,2.5095021907828743,-0.5892985562942898,0.7190099989506348,0.1894484419401384,1.6789339781502368,0.3104963934389929,0.18944907110394704,0.0819607159588968,-0.22182187277968785,0.06003945906294249,0.4219084579037582,-0.8056571678610314,0.2441271553813111,0.6464821647822171,-0.056655654961266455,-0.3050389223744602,0.5390930703559078,0.05750735049277899,0.03149233602330912,0.054509614223690744,-0.1634603645242871,-0.11695045328907552,0.04049444724683227,0.433164570454061,0.043045402128858365,0.06741184052696841,0.054509614223690744,-0.4389872935281911,4.6574231927164575,0.575621847094169,-0.4433561187212656,0.2484273229164789,0.24024251395034826,0.22931665746737784,0.766358564580058,-0.10719640380275668,-0.10490849051323671,0.24412977455454518,0.05772239440934264,0.04660017971885408,0.18074962518740637,0.19258071192135923,-0.4433561187212656,0.4583885493216105,0.031241753900048595,-0.051525417212692916,-0.9214407942548112,-0.08968453675665689,0.5722534735639235,0.09130411854664329
BF130006,0.18722926596970296,0.40587523202324266,-0.6115569977534994,-0.09961182151300407,0.1971503709457941,0.5230940796508118,-0.3996304636526356,-0.22070945674574508,0.29570574574230174,-0.45504777932689167,-0.5367836218996452,-0.8254383748301732,1.6716310553256075,0.850565191970376,-0.6115569977534994,3.128509863754382,-0.6313595672315131,0.669526270456503,0.19335843436196082,1.7475013732251143,0.40587523202324266,0.19334477679113032,0.10451677817639426,-0.21561870883983053,0.08006564610300469,0.5813276574069021,-0.8251950725724104,0.25584220525105394,0.6959305213688095,-0.0644520870200343,-0.32241022925279306,0.5234039150608908,0.06938695272968946,0.03550408487833968,0.06289095037516684,-0.19794461182880022,-0.12324739279169417,0.05127812663528621,0.49326411068590564,0.0559159160755903,0.08358065025913541,0.06289095037516684,-0.45504777932689167,5.577444105877604,0.5985585986045376,-0.4570508775980813,0.26265124688109703,0.24021929989313193,0.33099827507348334,0.7363032304392605,-0.10487722121299374,-0.1257621062848206,0.24559402379701464,0.07377748463678281,0.05981592058459612,0.19721719942382543,0.193654747589524,-0.4570508775980813,0.5127630437196449,0.03881221946003581,-0.058130203843244785,-0.9410287378333723,-0.11966599586225253,0.5957040115640163,0.14486051771801942
BF130007,0.13790853916812754,0.5951542815880752,-0.6186045263200276,-0.09960926934222783,0.22164949808902337,0.4882291604073085,-0.42763970325920914,-0.2246183526380248,0.2868562474751801,-0.4781075912301945,-0.5498641955214013,-0.8320956791139819,1.796718311494718,0.8292496876438483,-0.6186045263200276,4.539255342867151,-0.6799047482725866,0.6050091282519396,0.21679717071098822,1.8680495151112886,0.5951542815880752,0.21679511374405738,0.0603447706229588,-0.2140789262681526,0.0709614276828352,0.6087503738410925,-0.8330122290089025,0.2871114662369896,0.687059294871795,-0.05663678020652296,-0.323019019019019,0.4845659411887898,0.05277284972036579,0.03319180617944638,0.04222985009713976,-0.24609883196007484,-0.16492437690629946,0.046208694014413396,0.4522615741309672,0.04999520578846293,0.06865530447321429,0.04222985009713976,-0.4781075912301945,5.390987069517349,0.6092996075012516,-0.48047662448910755,0.2949283972641254,0.277312857179235,0.31798187429607727,0.9726006802848928,-0.10942314804958587,-0.16914146670380092,0.28381047142014254,0.07108680012425476,0.047520725142523854,0.18702872062663176,0.21789931491409828,-0.48047662448910755,0.4813529191616768,0.05129119157931578,-0.055248710061334604,-0.9394581486284762,-0.15242483040424118,0.6074204698914546,0.16484270734032425
BF460101,0.13241612315386697,0.38176941794994745,-0.6017208952416776,-0.0683409574457945,0.21901810087696147,0.4669801917064403,-0.3556320610989098,-0.19337813254323188,0.2678268553754935,-0.4774646849736649,-0.6633022357800374,-0.8330756903327956,1.7653707456152212,0.8584249151119062,-0.6017208952416776,2.706589295708268,-0.5970225755746406,0.6509039424961882,0.2011580737735877,1.8952515795590892,0.38176941794994745,0.20505497887161656,0.08551554398731574,-0.1810397748412941,0.08691169415277987,0.3923870017490563,-0.8369144721663248,0.2753796703411638,0.7099892128217402,-0.08791210595292781,-0.28709025187702136,0.4609827629220583,0.06583838173088113,0.042526742297711084,0.05145612529860326,-0.21145752246249655,-0.156731390853334,0.05167890895123075,0.4815265334076123,0.05838847709870629,0.08975986169458795,0.05145612529860326,-0.4774646849736649,5.896295201497686,0.6042919054575087,-0.4824303930584839,0.29653897886332153,0.26365574211073833,0.4415719127870554,0.7256398139690448,-0.09201043857801712,-0.14868312413607565,0.2800757592178322,0.07946779438130513,0.06468348013230102,0.06848641740669144,0.21182068638792712,-0.4824303930584839,0.5037475206684101,0.04861198412926912,-0.07654230391846048,-0.9486616163289661,-0.13675459204860263,0.5956945356863051,0.30980345158197514
BF460102,0.1468110994853634,0.3144334743770571,-0.6307556773688333,-0.09959574447773518,0.224872160469188,0.4530899691289735,-0.3778842124169312,-0.2089892742230241,0.30909585771561954,-0.502427300373868,-0.6225651478387734,-0.8558976941445638,1.8906204736524659,0.8717154172167026,-0.6307556773688333,2.02382590034941,-0.5811316241546524,0.5550354749704374,0.21681404539428886,1.9218675268390517,0.3144334743770571,0.2285041339302618,0.06481030669165741,-0.20215213915063326,0.07218374038386623,0.30309682969228846,-0.8584103868094125,0.31053408556573014,0.7108588235294118,-0.08009599735537301,-0.33805792163543447,0.44142168994705605,0.059392191430337644,0.028864948642206022,0.054369241435186635,-0.2861442920059568,-0.1668419678398298,0.04843045216566891,0.4899162162162162,0.051295898790668,0.07429815692504754,0.054369241435186635,-0.502427300373868,5.917036253407657,0.6367468633848508,-0.5097708722469696,0.3079360780148941,0.2793057907270514,0.3139121338752757,0.738441796516957,-0.10337955439836047,-0.17073662585154056,0.27699317655583006,0.06889234013180294,0.054452435690559776,0.13503165460377145,0.21477666002867687,-0.5097708722469696,0.5164358974358975,0.039553672519606835,-0.0790290452444705,-0.9442527774353615,-0.13790921091477965,0.6386728375339307,0.13520488683414078
BF460103,0.15214189896127495,0.3291767213395888,-0.631795879564349,-0.11131898118188248,0.25025067146946645,0.43725875631273775,-0.433750746257656,-0.16604469003999656,0.223505308251071,-0.4857279284598674,-0.6639993507905437,-0.8549130258815241,2.0780462496677785,0.8709493241157952,-0.631795879564349,2.2487634990781116,-0.6162353359636932,0.7161095890410956,0.23241794701090818,2.146485325763138,0.3291767213395888,0.2480608461075351,0.08597130271128038,-0.1521738671846387,0.09482296736745702,0.40284793589966916,-0.8642657777345739,0.34961403348939896,0.7320775638821243,-0.06055006797447377,-0.29579819318212847,0.42930009218920595,0.065644222580018,0.04167293194967736,0.052713524117591545,-0.16542673776301944,-0.1048500460986498,0.050520926694736915,0.49892063589964997,0.06036112257979104,0.09537702696975951,0.052713524117591545,-0.4857279284598674,6.464847024308467,0.6249606947646963,-0.49415870373749865,0.34962404685655735,0.32226117067163523,0.5050619790745131,0.7169811738845262,-0.12624703943464297,-0.09968227280032636,0.3258698148173649,0.08304117175169112,0.06379995374040254,0.18377247506139918,0.23486446455733245,-0.49415870373749865,0.5113267329861962,0.058653673413004884,-0.05030066259373798,-0.9494215845268327,-0.08123274698261096,0.6230321336405291,0.24737058210416604
BF460104,0.15095872058946666,0.2877926465082667,-0.6164379144678153,-0.0683649128370149,0.22382344196070278,0.4419275963561907,-0.3548619762638516,-0.18847527641992254,0.26103476151980604,-0.4978695932614631,-0.6921690783326451,-0.8478372467455293,1.85919753512216,0.8475497983624589,-0.6164379144678153,2.4068360186792495,-0.5956725699898862,0.8116048028280612,0.2089781618998103,1.9139767016592628,0.2877926465082667,0.2206920591144533,0.045066921785061886,-0.18307992608254833,0.0617007352796669,0.3683277349881661,-0.8505860794638294,0.29882294492206246,0.7003164339272202,-0.09570002443063436,-0.28552577976939025,0.4450823023053727,0.05049365484533979,0.030828521026931767,0.03560591118868825,-0.10399354035595326,-0.07763691743008656,0.03671843569260598,0.48938960164937895,0.04122945271256108,0.07011925754800977,0.03560591118868825,-0.4978695932614631,5.67370595661655,0.6141391059609862,-0.5019608109993612,0.3076570940570444,0.27536989265575107,0.2890134240570238,0.7492980276078475,-0.0801388186959628,-0.07652947536085959,0.28315330707018543,0.05648593058560153,0.04640871590598639,0.3134161903638489,0.2130374281395928,-0.5019608109993612,0.5123467145325528,0.03431038536800946,-0.0902553410402128,-0.9430633572974217,-0.0735294895040942,0.6113189245226752,0.13850015812776698
BF460105,0.10470613287904601,0.3524131115137541,-0.596985300789402,-0.07616174678859955,0.20998472862546982,0.4910520700642557,-0.38002519878452923,-0.1855644049457664,0.2640174702923719,-0.4553172343474817,-0.6441427244874129,-0.817897890319589,1.7340654425117008,0.8382381602026895,-0.596985300789402,2.5916634872186193,-0.5889320572349095,0.6465609983504266,0.1972535783314444,1.8100600891406133,0.3524131115137541,0.20116565310849668,0.05854449458862433,-0.18063833892841447,0.07018226440268192,0.3460461453198378,-0.8173787219415496,0.26366013815050376,0.6723120691959598,-0.07618356625811394,-0.2750872711458672,0.49230145743442505,0.05441470123299807,0.039772968549040416,0.0408127552506515,-0.2146528443244186,-0.15462073783710864,0.04309858848671201,0.47625561185644155,0.04783474817529629,0.07219962853819904,0.0408127552506515,-0.4553172343474817,5.103367905838479,0.5850132044615818,-0.455073313893476,0.2804336877073811,0.2597482847313024,0.3214329197958034,0.7011804814694561,-0.08820886389948811,-0.14655907369589793,0.2720853858871428,0.0656776405740008,0.05262432004092471,0.1843017791749035,0.2058929066671358,-0.455073313893476,0.4938298828045245,0.041582940245240174,-0.06824998600537503,-0.9332020401084165,-0.13131683977403277,0.5761709437382914,0.16562284311971143
BF460106,0.16975690667600188,0.358364699750999,-0.623065962618389,-0.07225239981951637,0.23633507827769623,0.44684738966358595,-0.32304578013080043,-0.18165535632138552,0.22662785513859382,-0.4842083598831568,-0.6858602643948714,-0.8443547072151589,1.8592046562524343,0.8657270273287928,-0.623065962618389,2.3624417891050866,-0.5996218740865585,0.6455816959271283,0.20896264086878383,2.0682246137837534,0.358364699750999,0.21678496429479396,0.08712931714465073,-0.1627483401868462,0.11124236740061272,0.3678712429036628,-0.8505932232596795,0.29882563688151326,0.7734232800865526,-0.08012340443145473,-0.28863793371961616,0.44538882695824644,0.07690016236748387,0.04770556931211252,0.049460886797408184,-0.2153756966002169,-0.14437583754913083,0.0614499305359357,0.5104359756951251,0.07223984229063393,0.11279347810900245,0.049460886797408184,-0.4842083598831568,7.827032189202854,0.6152174182665937,-0.49021746722172516,0.326970471978337,0.2792734118168999,0.6076390004765524,0.8267435848594518,-0.10774089556244143,-0.1347427287830217,0.30561957158876846,0.0983158803659139,0.07799794819500935,0.13452629907086314,0.22395525155092386,-0.49021746722172516,0.549577171799394,0.06526069551126609,-0.06376186997044378,-0.951000122290617,-0.11256303999374487,0.603505564526507,0.24002808609468274
BF460107,0.11664554288128431,-0.01719255123032934,-0.6361748628698485,-0.08007543059333916,0.21077480774128823,0.48363359397867733,-0.38148144117871075,-0.20018743274038037,0.3153982465957844,-0.470758515901944,-0.6601679429089246,-0.825190924138999,1.7421987021003569,0.8383465307401904,-0.6361748628698485,1.2727427933547837,-0.5619799091602294,1.0608399517754825,0.2002008052405248,1.809427916960671,-0.01719255123032934,0.20214168267935723,0.049237570037202937,-0.19577730706656307,0.06629601381271658,0.30134321272654496,-0.8310604774807826,0.2714908497612146,0.6491119074298014,-0.08007466151597732,-0.3031192911167643,0.4824356326093078,0.056262495123979246,0.04148326560105912,0.04085783090216486,0.02952191979928716,0.02279260914144271,0.043889155293327785,0.46158033418009115,0.04675896401265177,0.07117222463722078,0.04085783090216486,-0.470758515901944,4.6998229416972315,0.5960555593441765,-0.47462207397549966,0.28135754796983015,0.2597342118157576,0.2903169142959364,0.680489132457479,-0.09085253347312905,0.02130029720332974,0.26946272669341403,0.06461898101496787,0.05339693911715635,0.3471177826925792,0.20678676057874107,-0.47462207397549966,0.47904402433333065,0.0341200407314089,-0.07467603276249751,-0.9290977254435993,0.020071950116044186,0.5927521139399281,0.07570110701106994
BF460108,0.1380991957222448,0.42603046295677743,-0.6045599112229674,-0.056659302821310306,0.2048172960123081,0.4595206253218148,-0.3280932165914921,-0.19726027806325971,0.3099716908749372,-0.4866174296351255,-0.6729305746651907,-0.8450486346299202,1.7577334648873684,0.819949473445173,-0.6045599112229674,3.08490484053185,-0.5332922797304812,0.5591488722369337,0.18944983394992743,1.8132090333946016,0.42603046295677743,0.20115666993125986,0.06641748528001262,-0.18718827747758843,0.0680218472136139,0.29048414775312015,-0.8486346062724831,0.27538119119536064,0.6382300523165567,-0.11134948676560107,-0.3120156980627922,0.44528217867851483,0.060972584422648614,0.031036356711164222,0.051631400754205255,-0.28275114430257764,-0.19784656229587638,0.04224890669104665,0.44129570810655516,0.04650559295822038,0.08092697999095179,0.051631400754205255,-0.4866174296351255,4.5283751809866875,0.6036866670848126,-0.49616300509578976,0.2820712203772027,0.24804817530656545,0.29491061254634005,0.656631806690408,-0.07073628844435886,-0.20408624587028337,0.25498143123442324,0.06418302190054065,0.046084911159947964,0.16777224710470937,0.194606761159124,-0.49616300509578976,0.4609658299919139,0.04461616146768407,-0.09965683512131032,-0.9309470153279154,-0.19238880996612387,0.5996184723902965,0.22742091954388557
BF460109,0.1285007130807856,0.19701207745180943,-0.5826797490751164,-0.08790047067660434,0.22673489570623162,0.46698556932650254,-0.2967098321342926,-0.17481620048971447,0.2744266683434691,-0.4666214554417198,-0.6359297322643462,-0.8309783688383997,1.8359269628048465,0.8236175166461525,-0.5826797490751164,1.838522398941484,-0.5149385107550967,0.987527658216004,0.21386695396535746,1.9277051600593758,0.19701207745180943,0.21972619594950404,0.05806927828017822,-0.16569953858739853,0.07936032542923879,0.3347076444935483,-0.8349493392014572,0.29493142265589367,0.6350028942081787,-0.07226305989240259,-0.2628365426333352,0.46486093941727635,0.0572083818161196,0.040650271039684285,0.04058066495240275,-0.006275304764911376,-0.005409415916764627,0.046420960716983255,0.4231455281059212,0.05285934244705135,0.0797930485000351,0.04058066495240275,-0.4666214554417198,4.479495503563566,0.6010197061187408,-0.4706992703414873,0.3070263161441191,0.2832161370596408,0.3705600489952778,0.6382298900528071,-0.10258126247829721,-0.004633018331704419,0.2949943128487843,0.07330134504583952,0.054821142713593014,0.3559226932668329,0.21927439713602853,-0.4706992703414873,0.4460431347244361,0.04376393010372596,-0.06397644803313637,-0.9290548582189316,-0.004465916347172049,0.5947243785388813,0.11933440755571857
