adm0_pcode,adm1_pcode,adm2_pcode,adm3_pcode,fh_fgt0,fh_fgt0_se,fgt0se,fh_fgt0_cv,dir_fgt0_cv,fh_fgt0_gamma,fgt0,dir_fgt0,dir_fgt0_var,region,region1,region2,region3,region4,region5,region6,region7,region8,region9,region10,region11,region12,region13,hhsize,hage,age,hgender1,hgender2,resid1,resid2,sexe1,sexe2,lien1,lien2,lien3,lien4,lien5,lien6,lien7,lien8,lien9,lien10,lien11,mstat1,mstat2,mstat3,mstat4,mstat5,mstat6,mstat7,religion1,religion2,religion3,religion4,religion5,ethnie1,ethnie2,ethnie3,ethnie4,ethnie5,ethnie6,ethnie7,ethnie8,ethnie9,ethnie10,ethnie11,ethnie12,nation1,nation2,nation3,nation4,nation5,nation6,nation7,nation8,nation9,nation10,nation11,nation12,nation13,nation14,nation15,nation16,mal30j1,mal30j2,aff30j1,aff30j2,aff30j3,aff30j4,aff30j5,aff30j6,aff30j7,aff30j8,aff30j9,aff30j10,aff30j11,aff30j12,aff30j13,aff30j14,aff30j15,aff30j16,aff30j17,arrmal1,arrmal2,hos12m1,hos12m2,couvmal1,couvmal2,handit1,handit2,alfa1,alfa2,educ_scol1,educ_scol2,educ_scol3,educ_scol4,educ_scol5,educ_scol6,educ_scol7,educ_scol8,educ_hi1,educ_hi2,educ_hi3,educ_hi4,educ_hi5,educ_hi6,educ_hi7,educ_hi8,educ_hi9,diplome1,diplome2,diplome3,diplome4,diplome5,diplome6,diplome7,diplome8,diplome9,diplome10,diplome11,telpor1,telpor2,internet1,internet2,activ7j1,activ7j2,activ7j3,activ7j4,activ7j5,activ7j6,activ12m1,activ12m2,activ12m3,activ12m4,branch1,branch2,branch3,branch4,branch5,branch6,branch7,branch8,branch9,branch10,branch11,sectins1,sectins2,sectins3,sectins4,sectins5,sectins6,csp1,csp2,csp3,csp4,csp5,csp6,csp7,csp8,csp9,csp10,emploi_sec1,emploi_sec2,sectins_sec1,sectins_sec2,sectins_sec3,sectins_sec4,sectins_sec5,sectins_sec6,csp_sec1,csp_sec2,csp_sec3,csp_sec4,csp_sec5,csp_sec6,csp_sec7,csp_sec8,csp_sec9,csp_sec10,bank1,bank2,serviceconsult1,serviceconsult2,serviceconsult3,serviceconsult4,serviceconsult5,persconsult1,persconsult2,persconsult3,persconsult4,logem1,logem2,logem3,logem4,mur1,mur2,toit1,toit2,sol1,sol2,eauboi_ss1,eauboi_ss2,eauboi_sp1,eauboi_sp2,elec_ac1,elec_ac2,elec_ur1,elec_ur2,elec_ua1,elec_ua2,ordure1,ordure2,toilet1,toilet2,eva_toi1,eva_toi2,eva_eau1,eva_eau2,tv1,tv2,fer1,fer2,frigo1,frigo2,cuisin1,cuisin2,ordin1,ordin2,decod1,decod2,car1,car2,sh_id_demo1,sh_id_demo2,sh_co_natu1,sh_co_natu2,sh_co_eco1,sh_co_eco2,sh_id_eco1,sh_id_eco2,sh_co_vio1,sh_co_vio2,sh_co_oth1,sh_co_oth2,milieu1,milieu2,hmstat1,hmstat2,hmstat3,hmstat4,hmstat5,hmstat6,hmstat7,hreligion1,hreligion2,hreligion3,hreligion4,hreligion5,hnation1,hnation2,hnation3,hnation4,hnation5,hnation6,hnation7,hnation8,hethnie1,hethnie2,hethnie3,hethnie4,hethnie5,hethnie6,hethnie7,hethnie8,hethnie9,hethnie10,hethnie11,hethnie12,halfa1,halfa2,heduc1,heduc2,heduc3,heduc4,heduc5,heduc6,heduc7,heduc8,hdiploma1,hdiploma2,hdiploma3,hdiploma4,hdiploma5,hdiploma6,hdiploma7,hdiploma8,hdiploma9,hdiploma10,hdiploma11,hhandig1,hhandig2,hactiv7j1,hactiv7j2,hactiv7j3,hactiv7j4,hactiv7j5,hactiv12m1,hactiv12m2,hactiv12m3,hbranch1,hbranch2,hbranch3,hbranch4,hbranch5,hbranch6,hbranch7,hbranch8,hbranch9,hbranch10,hbranch11,hsectins1,hsectins2,hsectins3,hsectins4,hsectins5,hsectins6,hcsp1,hcsp2,hcsp3,hcsp4,hcsp5,hcsp6,hcsp7,hcsp8,hcsp9,hcsp10,pop,adm1_pcode1,adm1_pcode2,adm1_pcode3,adm1_pcode4,adm1_pcode5,adm1_pcode6,adm1_pcode7,adm1_pcode8,adm1_pcode9,adm1_pcode10,adm1_pcode11,adm1_pcode12,adm1_pcode13,malaria_pf_parasite_rate_median,malaria_pf_parasite_rate_min,malaria_pf_parasite_rate_max,night_scale_median,night_offset_median,night_scale_min,night_offset_min,night_scale_max,night_offset_max,health_access_m,health_access_w,travel_time_to_cities_2015,inhabitants_100m,inhabitants_inside5km_events,exposed_to_conflict_indicator,inside5km_vac,inside5km_battles,inside5km_riots,inside5km_protests,inside5km_erv,Worlpop_population,Worlpop_population_exposed,acled_ei,acled_cdi,geo_mndwi_min,geo_brba_min,geo_nbai_min,geo_ndsi_min,geo_vari_min,geo_savi_min,geo_osavi_min,geo_ndmi_min,geo_evi_min,geo_ndvi_min,geo_sr_min,geo_arvi_min,geo_ui_min,geo_mndwi_max,geo_brba_max,geo_nbai_max,geo_ndsi_max,geo_vari_max,geo_savi_max,geo_osavi_max,geo_ndmi_max,geo_evi_max,geo_ndvi_max,geo_sr_max,geo_arvi_max,geo_ui_max,geo_mndwi_median,geo_brba_median,geo_nbai_median,geo_ndsi_median,geo_vari_median,geo_savi_median,geo_osavi_median,geo_ndmi_median,geo_evi_median,geo_ndvi_median,geo_sr_median,geo_arvi_median,geo_ui_median,N,popw,WTA_S_HHSIZE,num_ea,N_hhsize,zero,acled_sh_inside5km_vac,acled_sh_inside5km_battles,acled_sh_inside5km_riots,acled_sh_inside5km_protests,acled_sh_inside5km_erv,geo_mndwi_min2,geo_brba_min2,geo_nbai_min2,geo_ndsi_min2,geo_vari_min2,geo_savi_min2,geo_osavi_min2,geo_ndmi_min2,geo_evi_min2,geo_ndvi_min2,geo_sr_min2,geo_arvi_min2,geo_ui_min2,geo_mndwi_max2,geo_brba_max2,geo_nbai_max2,geo_ndsi_max2,geo_vari_max2,geo_savi_max2,geo_osavi_max2,geo_ndmi_max2,geo_evi_max2,geo_ndvi_max2,geo_sr_max2,geo_arvi_max2,geo_ui_max2,geo_mndwi_median2,geo_brba_median2,geo_nbai_median2,geo_ndsi_median2,geo_vari_median2,geo_savi_median2,geo_osavi_median2,geo_ndmi_median2,geo_evi_median2,geo_ndvi_median2,geo_sr_median2,geo_arvi_median2,geo_ui_median2,acled_ei2,acled_cdi2,acled_sh_inside5km_vac2,acled_sh_inside5km_battles2,acled_sh_inside5km_riots2,acled_sh_inside5km_protests2,acled_sh_inside5km_erv2,health_access_m2,health_access_w2,travel_time_to_cities_20152,malaria_pf_parasite_rate_median2,malaria_pf_parasite_rate_min2,malaria_pf_parasite_rate_max2,night_scale_median2,night_offset_median2,night_scale_min2,night_offset_min2,night_scale_max2,night_offset_max2,log_s2,logN,logN2,logpop,logpop2,share,xb_fh,residual,exp_xb_fh,smoothed_var,touse,weight,xb,u_d,e_d,direct_fgt0,u_ci,l_ci,u_ci90,l_ci90,se,q10,range_Q10,u_ci_fh,l_ci_fh,sig_diff
BF,BF13,BF1300,BF130001,0.23404659,0.12270715,0.16357322,52.428513,1.0281745,0.45681265,0.15909091,0.15909091,0.026756199,3,0,0,1,0,0,0,0,0,0,0,0,0,0,7.3333335,1.0300539,26.491987,1,0,0.093383938,0.98717952,0.52454215,0.47545788,-0.62351382,0.13213173,0.48329669,0.87949312,-0.6379106,-0.14099137,-0.15981328,1.3649398,-0.73011416,-0.3738361,0,0.61724663,0.2707265,-0.52707338,0,0.040598292,-0.24971041,0,-1.263777,1.9071424,-0.47125727,-0.11237211,0,1.2232445,-0.44707036,-0.27957106,-0.29222992,-0.23192413,-0.28452536,-0.17773069,-0.1755335,-0.20610045,-0.2756221,-0.4529424,0,9.612483,-4.8802271,0,-0.14676045,0,0,-0.069012158,-0.064956978,-0.064956978,-0.086147882,0,0,-0.064956978,-0.091789499,-0.068956241,0,-1.4911083,0.48304334,0.8611111,0.041666668,0.018518519,0,0,0,0,0,0,0,0,0,0,0,0.041666668,0,0.037037037,0.72344321,0.27655679,-0.31093103,0.069963373,0.15945368,0,0.81527776,0.18472221,0.43220392,0.56779611,0,0.72222221,0.27777779,0,0,0,0,0,-1.398432,-0.30876231,1.3058809,0.20885226,-0.18073955,-0.64907056,0,-0.18546456,0,-1.3411885,2.3226562,-0.6607281,-0.14252889,-0.091722503,-0.34170112,-0.1192365,-0.1555281,0,0,-0.074382186,0.52438951,0.47561049,0.63092315,0.012820513,0.20863859,-0.12878616,-0.3555285,5.0348697,-0.22871432,0.092185594,-0.05848309,0,0.55283886,0.092185594,0.70723379,0.45160195,-0.095950641,-0.65291041,-0.51979673,-0.46751481,-0.35468546,-0.3003982,-0.35717273,-0.5037958,0,0,0,1,0,0,0,0,0,0.083333336,0.033333335,0,0,0,0,0.85000002,0.033333335,0.73582113,0.26417887,0,0,1,0,0,0,0,0,0,0,0,0,0,0.083333336,0.91666669,0,0.35263422,0.079059832,0,0.80370373,0,0.1962963,0,0,0.63703704,0.16666667,0.1962963,0.77093059,-0.12120322,-0.36145994,0,-0.97816962,1,0,1,-1.0985832,1,0,1,0.5,0.5,0.50272799,0,0.49940532,0,-0.6547721,0.66666669,0.62610763,0,-1.3255628,0.33333334,-0.37575176,0.16666667,0.26178473,0,0.99149626,0,0.26876548,0,1,0,0.34980479,0,0.33299816,0,0.62770492,0,1,0,0.65004528,0.16666667,-0.66210216,0.83333331,-1.1914078,1,0.66666669,0.33333334,0.51184756,0,0.12899445,0,-0.42935336,1,0,1.452657,0.16666667,-0.30850151,-0.76138026,-0.20860037,0,-1.2562505,2.0514593,-0.5317384,-0.10206688,0,-0.10753094,0.15725595,-0.064956978,0,-0.064956978,-0.064956978,-0.064956978,0,1.2244039,-0.44992504,-0.27671686,-0.28959066,-0.22760302,-0.28712916,-0.17890419,-0.18290788,0,0,0,0,0.61985624,0.16666667,0.99843889,-0.89979786,-0.5821417,-0.16068368,-0.32332605,-0.1861987,-0.1414642,0,0.69681042,-0.6396777,-0.37075004,-0.14970843,0,-0.23807402,-0.13615607,-0.20950842,-0.17999864,-0.14283374,0,0.69365835,0,0.92883605,0,0,-0.23483706,0,0.75497317,0,0,-0.048682615,1.3482641,-0.32248256,-0.43342271,-0.4335694,0.75270778,-0.20801146,0,-0.3150712,-0.37818468,0,-0.3112486,-0.26796961,0.39515266,-0.20725812,-0.14964852,0,-0.17024419,-0.32671288,2.2687702,-0.37273082,-0.2046437,-0.1705063,-0.21712942,-0.066711821,-1.1633459,0.16666667,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0.29905793,0.26099789,0.32996371,0.036081098,0.10514008,-0.22400829,-0.1228085,0.25559255,1.8551215,6.4713759,33.525894,31.615437,20390.676,0,0,0,0,0,0,0,20418.008,0,0,0,-0.20691715,0.72701794,-0.5491733,-0.20691715,-0.086533852,0.13664342,0.11958206,-0.018254317,0.30944115,0.14021583,1.3261652,0.25176096,-0.090377033,-0.19414189,0.73020518,-0.54721028,-0.19414189,-0.067878485,0.14565486,0.12815046,-0.005207335,0.34100705,0.15084743,1.3552893,0.2534394,-0.088298954,-0.20691715,0.72701794,-0.5491733,-0.20691715,-0.086533852,0.13664342,0.11958206,-0.018254317,0.30944115,0.14021583,1.3261652,0.25176096,-0.088298954,6,15104.08381,1877.34375,1,48.27272727,0.15909091,0,0,0,0,0,0.042814709,0.5285551,0.30159131,0.042814709,0.007488107,0.018671425,0.014299869,0.00033322,0.095753826,0.019660478,1.7587141,0.063383579,0.008168008,0.037691075,0.53319961,0.29943907,0.037691075,0.004607489,0.021215338,0.016422542,2.71163E-05,0.11628581,0.022754949,1.8368092,0.06423153,0.007796705,0.042814709,0.5285551,0.30159131,0.042814709,0.007488107,0.018671425,0.014299869,0.00033322,0.095753826,0.019660478,1.7587141,0.063383579,0.007796705,0,0,0,0,0,0,0,41.878708,1123.9856,999.53583,0.089435644,0.068119898,0.10887605,0.001301846,0.011054436,0.050179716,0.015081928,0.065327555,3.4414759,-3.6209891,1.7917595,3.210402,9.9241724,98.489197,-6.0473056,-4.5578799,0.93689072,0.010484262,0.02372152,1,1,0.32317501,-0.08912842,-0.074955687,0.15909091,0.47968853,-0.16150671,0.4281449,-0.1099631,0.16357322,2,12.1 - 24.6,0.47454819,0,
BF,BF13,BF1300,BF130002,0.12617299,0.059378147,0.062696621,47.060902,0.65566629,0.10996611,0.095622763,0.095622763,0.003930866,3,0,0,1,0,0,0,0,0,0,0,0,0,0,6.0915627,-0.37375319,25.5305,0.89670795,0.10329203,1.1564375,0.96641123,0.47114256,0.52885747,0.48479441,0.28075212,-0.1721894,0.40148506,-0.02317521,-0.14099137,-0.21142581,-0.45223325,-0.10018758,-0.3282553,0,0.56414384,0.26957095,-0.37586394,0,0.083404131,-0.24971041,0,-0.26517376,0.68121064,-0.45445555,-0.11237211,0,1.2232445,-0.44707036,-0.27957106,-0.29222992,-0.23192413,-0.28452536,-0.17773069,-0.1755335,-0.20610045,-0.2756221,-0.4529424,0,-0.23121074,0.17633057,0.002061712,-0.14676045,0,0,-0.069012158,-0.064956978,-0.064956978,-0.086147882,0,0,-0.064956978,-0.091789499,-0.068956241,0,-0.097088009,0.29995212,0.38425943,0.10317612,0.073159486,0.058272254,0,0.058272254,0.052286733,0,0.089349158,0,0.031579409,0,0,0.044903863,0.009228586,0.014967956,0.080544762,0.83455169,0.16544834,-0.13107552,0.060682353,0.15945368,0,0.85569841,0.14430162,0.65421289,0.34578711,0,0.7012834,0.27161735,0,0.027099274,0,0,0,-0.56860286,-0.30876231,0.67389905,0.12668608,-0.18073955,-0.25785664,0,-0.18546456,0,-0.56704819,0.8975687,0.012002071,-0.14252889,-0.091722503,-0.34170112,-0.1192365,-0.1555281,0,0,-0.074382186,0.4941943,0.50580573,-0.1336854,0.069913223,0.19607235,-0.12878616,-0.11471567,-0.39951995,-0.24660397,0.1512607,0.10081945,0.007215992,0.46528953,0.1512607,-1.3259008,-0.073301218,-0.37980637,2.3339293,1.8284591,0.53936577,1.529668,-0.3003982,-0.35717273,0.21309686,0.052989107,0,0,1,0,0,0,0,0,0.068043709,0.068043709,0.094614051,0.027405931,0.066496514,0.007796252,0.66759986,0,0.94142073,0.058579274,0,0,1,0,0,0,0,0,0.15538909,0,0,0,0,0.19687195,0.64773899,0,0.39469144,0.074595451,0.058272254,0.51163208,0,0.37182343,0.058272254,0.058272254,0.52500045,0.044903863,0.37182343,-0.039616615,0.24627094,0.27491993,0,-0.97816962,1,0,1,-0.99399912,0.97113603,0.028863968,0.97113603,0.091843322,0.90815669,0.1814331,0.062979348,0.16322273,0.062979348,-0.95176435,0.74609113,-1.6683301,0.35549,0.67088538,0,-0.34468871,0.1613504,0.26178473,0,-0.44124877,0.31517735,0.26876548,0,1,0,-0.78530604,0.098090462,0.33299816,0,0.62770492,0,0.96488887,0.035111111,0.12521856,0.26015601,0.59259862,0.49664959,1.6999022,0.29455197,0.68382692,0.31617308,0.51184756,0,0.12899445,0,-0.42935336,1,0,1.1087314,0.16206554,-0.30850151,-0.15018845,-0.20860037,0,-0.29842415,0.74108762,-0.40832591,-0.10206688,0,-0.10753094,0.15725595,-0.064956978,0,-0.064956978,-0.064956978,-0.064956978,0,1.2244039,-0.44992504,-0.27671686,-0.28959066,-0.22760302,-0.28712916,-0.17890419,-0.18290788,0,0,0,0,0.13143957,0.28106195,-0.57110631,0.85251969,0.25769797,-0.16068368,-0.32332605,-0.1861987,-0.1414642,0,-0.61483943,1.2822618,-0.37075004,-0.14970843,0,-0.23807402,-0.13615607,-0.20950842,-0.17999864,-0.14283374,0,-0.3385984,0.091843322,-0.32451427,0,0,-0.23483706,0.19513534,-0.2805191,0,0.13740741,-1.0915385,0.68991607,-0.32248256,0.17389086,2.8997777,1.0140077,-0.20801146,0,-0.3150712,0.053289082,0.040704165,-0.3112486,-0.26796961,0.39515266,-0.20725812,-0.14964852,0,-0.17024419,-0.32671288,0.79185057,-0.37273082,2.4245398,-0.1705063,-0.21712942,-0.066711821,-0.27626628,0,140.1059428,1,0,0,0,0,0,0,0,0,0,0,0,0,0.29061079,0.21834649,0.32996371,0.050024413,0.15515906,-0.19609506,-1.48992,1.5555229,12.457206,5.2621484,36.176109,25.058073,131796.69,71187.156,0.54012859,0,71187.156,14639.635,70762.828,70762.828,132811.27,72027.055,0.54232639,0.25,-0.23933439,0.67163533,-0.58064616,-0.23933439,-0.1056703,0.092316315,0.080054127,-0.067207083,0.19083071,0.093252443,1.2056856,0.23111948,-0.061910752,-0.19842838,0.74570018,-0.50240964,-0.19842838,-0.075961411,0.15280421,0.13660213,-0.031211587,0.32736894,0.16270842,1.3886541,0.28088003,-0.031424843,-0.21500425,0.71768904,-0.52526671,-0.21500425,-0.088631548,0.12436874,0.1078846,-0.034838267,0.27035862,0.12570077,1.2875463,0.24877332,-0.059259493,23,159194.7588,22289.00058,4,163.78002,0.095622763,0,0.54012859,0.11107741,0.53690898,0.53690898,0.05728095,0.451094,0.33714995,0.05728095,0.011166213,0.008522302,0.006408663,0.004516792,0.036416359,0.008696018,1.4536778,0.053416215,0.003832941,0.039373823,0.55606878,0.25241545,0.039373823,0.005770136,0.023349127,0.018660143,0.000974163,0.10717043,0.026474029,1.9283602,0.078893594,0.000987521,0.046226829,0.51507753,0.2759051,0.046226829,0.007855551,0.015467584,0.011639087,0.001213705,0.073093787,0.015800685,1.6577754,0.061888166,0.003511688,0.29411793,0.0625,0,0.2917389,0.012338191,0.28827125,0.28827125,27.690207,1308.7109,627.90704,0.084454633,0.047675189,0.10887605,0.002502442,0.024074333,0.038453273,2.2198617,2.4196515,155.18198,-5.5388956,3.1354942,9.8313236,11.796684,139.16176,-6.6981602,-4.3930721,-1.1458235,0.012362691,0.027971622,1,1,0.37343773,-0.24726474,-0.030550227,0.095622763,0.21850587,-0.027260356,0.19874953,-0.007504001,0.062696621,2,12.1 - 24.6,0.24255201,0.00979396,
BF,BF13,BF1300,BF130003,0.27924559,0.075396366,0.082489252,27.000019,0.3049508,0.17619152,0.27050018,0.27050018,0.006804477,3,0,0,1,0,0,0,0,0,0,0,0,0,0,6.2617278,-0.77564275,22.426044,0.97747731,0.022522667,1.98305,0.95026219,0.47615144,0.52384859,-0.14921786,0.25354081,0.50924706,0.3340922,-0.61423814,4.6732397,-0.12276368,0.33464721,-0.32684597,-0.82893771,0,0.59581107,0.21444756,-0.67913872,0.090666696,0.03916347,-0.24971041,0,-0.23286021,0.65460902,-0.47125727,-0.11237211,0,1.0835005,-0.43208691,-0.27957106,-0.29222992,-0.23192413,-0.28452536,-0.17773069,0.11837485,-0.043785941,-0.2756221,-0.44269294,0,-0.23121074,-0.23951742,0.006461003,-0.14676045,0,0,-0.069012158,-0.064956978,-0.064956978,-0.086147882,0,0,-0.064956978,-0.091789499,-0.068956241,0,-0.12784824,0.30399215,0.39707276,0,0.059040058,0.029450791,0,0.015399552,0,0,0.17815477,0,0.24079008,0,0,0,0.053393409,0,0.026698574,0.88542992,0.1145701,0.51453495,0.027367311,0.15945368,0,0.90792954,0.092070468,0.51257616,0.48742384,0.052273471,0.71610004,0.1921528,0,0.033089966,0.006383745,0,0,-0.90687072,0.97980142,1.0334983,0.11843323,-0.18073955,-0.075302407,0.005720043,-0.18546456,0,-0.68222177,1.08429,-0.036783867,-0.14252889,-0.091722503,-0.34170112,-0.1192365,-0.1555281,0,0,-0.074382186,0.54618579,0.45381424,-1.360402,0.16151117,-0.052927583,-0.12878616,-0.14034434,-0.18192537,0.019491201,0.14837655,-0.014736405,0.006448025,0.48436207,0.14837655,-1.3157533,-0.32286698,-0.33878312,0.7907899,4.218823,0.93456173,-0.35468546,2.9200933,0.37123048,-0.26419863,0.021587308,0.011261334,0,0.9501996,0.038539056,0,0,0.011261334,0,0.042557199,0.19095096,0.043356437,0,0.051491369,0.006461003,0.65392172,0,0.87849367,0.12150636,0,0,1,0,0,0,0,0,0,0,0.046352066,0,0,0.13895118,0.81469673,0,-1.0342374,0.22627668,0.07539878,0.48888463,0.010979388,0.42473722,0,0.059005436,0.50527799,0.010979388,0.42473722,-0.32772917,0.45108977,0.29293209,0,-0.97816962,1,0.087752074,0.9122479,-0.92403293,0.95182616,0.18591577,0.81408423,0.30691773,0.69308227,0.33792105,0.032305013,0.32696182,0.032305013,-1.1879212,0.80924642,0.2692163,0.055295166,0.67088538,0,-0.53713071,0.19428578,-6.3517542,0.19428578,-1.3237666,0.50931484,0.26876548,0,0.967695,0.032305013,-0.66566968,0.087752074,0.33299816,0,0.15188096,0.055295166,0.87047613,0.12952384,-0.47131965,0.36641952,0.664047,0.47747734,-0.92597818,0.93523806,0.86454159,0.13545841,0.51184756,0,0.12899445,0,-0.42935336,1,0,0.39373314,0.16485061,2.2857203,-0.57642752,-0.20860037,0,-0.23189211,0.76231962,-0.5317384,-0.10206688,0,-0.10753094,0.15725595,-0.064956978,0,-0.064956978,-0.064956978,-0.064956978,0,1.0339633,-0.30335522,-0.27671686,-0.28959066,-0.22760302,-0.28712916,-0.17890419,0.10815618,0.024086909,0,0,0,-1.4254372,0.64570826,-1.69145,2.0679564,0.66047478,-0.16068368,-0.32332605,2.8949223,-0.1414642,0,-1.1825776,1.8775804,-0.022990711,-0.14970843,0,-0.23807402,-0.13615607,-0.20950842,-0.17999864,-0.14283374,0,-0.30323556,0.088696942,0.92883605,0,0,-0.23483706,0,0.75497317,0,0,-1.2699665,-0.47461379,-0.32248256,1.3649492,4.0577078,0.82323653,-0.20801146,0.064761922,-0.046859045,-0.37818468,0,0.059875678,-0.26796961,-0.021342454,0.5543288,-0.14964852,0,1.077407,-0.32671288,0.14991465,0.81510723,0.47247943,-0.1705063,-0.21712942,-0.066711821,-0.49910805,0,187.8518282,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25239721,0.20999578,0.3168864,0.037027728,0.081820779,0.005316982,-0.90458721,0.65359396,0.81614548,14.372654,51.202934,76.558563,44651.828,19982.15,0.44751021,8123.2197,19982.15,19873.682,19873.682,19873.682,44723.105,20010.664,0.44743457,0,-0.23198943,0.69535059,-0.54492915,-0.23198943,-0.10653324,0.10593116,0.090908222,-0.054361053,0.21953861,0.10511898,1.234934,0.24210607,-0.094088256,-0.20125696,0.73373556,-0.5068419,-0.20125696,-0.078812279,0.15431392,0.13413978,-0.007606809,0.3455779,0.15652451,1.3711418,0.2690829,-0.033844646,-0.21530151,0.71830732,-0.53196281,-0.21530151,-0.083168633,0.13393523,0.11690284,-0.032837931,0.29730767,0.13681294,1.3169949,0.26090443,-0.067373298,30,152055.4861,21699.99827,5,212.9061629,0.27050018,0.18192357,0.44751024,0.44508103,0.44508103,0.44508103,0.053819094,0.48351243,0.29694778,0.053819094,0.011349331,0.01122141,0.008264305,0.002955124,0.048197202,0.011049999,1.525062,0.058615346,0.0088526,0.040504362,0.53836787,0.25688872,0.040504362,0.006211375,0.023812786,0.01799348,5.78635E-05,0.11942408,0.024499921,1.8800298,0.072405607,0.00114546,0.046354741,0.5159654,0.28298444,0.046354741,0.006917022,0.017938646,0.013666275,0.00107833,0.088391848,0.018717781,1.7344756,0.068071119,0.004539162,0.2001977,0,0.033096183,0.20026542,0.19809712,0.19809712,0.19809712,206.57318,2621.7405,5861.2134,0.063704349,0.044098224,0.10041699,0.001371053,0.00669464,2.82703E-05,0.81827801,0.42718506,0.66609347,-4.9901748,3.4011974,11.568144,10.708245,114.66652,-5.347394,-4.7351098,-0.2550652,0.008781484,0.019868843,1,1,0.32013601,-0.040890425,-0.008745402,0.27050018,0.43217614,0.10882422,0.40618291,0.13481744,0.082489252,3,24.8 - 34.5,0.42701975,0.13147143,
